fl_date,mkt_unique_carrier,branded_code_share,mkt_carrier,mkt_carrier_fl_num,op_unique_carrier,tail_num,op_carrier_fl_num,origin_airport_id,origin,origin_city_name,dest_airport_id,dest,dest_city_name,crs_dep_time,dep_time,dep_delay,taxi_out,wheels_off,wheels_on,taxi_in,crs_arr_time,arr_time,arr_delay,cancelled,cancellation_code,diverted,dup,crs_elapsed_time,actual_elapsed_time,air_time,flights,distance,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,first_dep_time,total_add_gtime,longest_add_gtime,no_name
2018-03-08,WN,WN,WN,5583,WN,N937WN,5583,14869,SLC,"Salt Lake City, UT",14107,PHX,"Phoenix, AZ",2125,2158,33,7,2205,2316,4,2300,2320,20,0,,0,N,95,82,71,1,507,0,0,0,0,20,,,,
2018-03-08,WN,WN,WN,2062,WN,N245WN,2062,14869,SLC,"Salt Lake City, UT",14679,SAN,"San Diego, CA",2050,2049,-1,7,2056,2127,2,2140,2129,-11,0,,0,N,110,100,91,1,626,,,,,,,,,
2018-03-08,WN,WN,WN,433,WN,N754SW,433,14869,SLC,"Salt Lake City, UT",14831,SJC,"San Jose, CA",855,850,-5,15,905,946,3,955,949,-6,0,,0,N,120,119,101,1,584,,,,,,,,,
2018-03-08,WN,WN,WN,6250,WN,N447WN,6250,14869,SLC,"Salt Lake City, UT",14831,SJC,"San Jose, CA",1830,1836,6,12,1848,1924,4,1925,1928,3,0,,0,N,115,112,96,1,584,,,,,,,,,
2018-03-08,WN,WN,WN,1410,WN,N222WN,1410,14869,SLC,"Salt Lake City, UT",14893,SMF,"Sacramento, CA",1030,1026,-4,11,1037,1104,3,1110,1107,-3,0,,0,N,100,101,87,1,532,,,,,,,,,
2018-03-08,WN,WN,WN,673,WN,N787SA,673,14893,SMF,"Sacramento, CA",10713,BOI,"Boise, ID",1535,1531,-4,6,1537,1737,3,1755,1740,-15,0,,0,N,80,69,60,1,437,,,,,,,,,
2018-03-08,WN,WN,WN,158,WN,N7718B,158,14893,SMF,"Sacramento, CA",10800,BUR,"Burbank, CA",1425,1422,-3,8,1430,1525,2,1535,1527,-8,0,,0,N,70,65,55,1,358,,,,,,,,,
2018-03-08,WN,WN,WN,470,WN,N7834A,470,14893,SMF,"Sacramento, CA",10800,BUR,"Burbank, CA",610,605,-5,10,615,709,12,720,721,1,0,,0,N,70,76,54,1,358,,,,,,,,,
2018-03-08,WN,WN,WN,705,WN,N7879A,705,14893,SMF,"Sacramento, CA",10800,BUR,"Burbank, CA",1610,1625,15,7,1632,1730,2,1720,1732,12,0,,0,N,70,67,58,1,358,,,,,,,,,
2018-03-08,WN,WN,WN,707,WN,N7879A,707,14893,SMF,"Sacramento, CA",10800,BUR,"Burbank, CA",1935,1939,4,9,1948,2042,2,2045,2044,-1,0,,0,N,70,65,54,1,358,,,,,,,,,
2018-03-08,WN,WN,WN,1212,WN,N706SW,1212,14893,SMF,"Sacramento, CA",10800,BUR,"Burbank, CA",2030,2132,62,14,2146,2241,2,2140,2243,63,0,,0,N,70,71,55,1,358,62,0,1,0,0,,,,
2018-03-08,WN,WN,WN,1460,WN,N749SW,1460,14893,SMF,"Sacramento, CA",10800,BUR,"Burbank, CA",1210,1208,-2,7,1215,1310,2,1320,1312,-8,0,,0,N,70,64,55,1,358,,,,,,,,,
2018-03-08,WN,WN,WN,1587,WN,N710SW,1587,14893,SMF,"Sacramento, CA",10800,BUR,"Burbank, CA",1730,1736,6,8,1744,1840,1,1840,1841,1,0,,0,N,70,65,56,1,358,,,,,,,,,
2018-03-08,WN,WN,WN,2311,WN,N716SW,2311,14893,SMF,"Sacramento, CA",10800,BUR,"Burbank, CA",720,713,-7,13,726,826,1,830,827,-3,0,,0,N,70,74,60,1,358,,,,,,,,,
2018-03-08,WN,WN,WN,6557,WN,N555LV,6557,14893,SMF,"Sacramento, CA",10800,BUR,"Burbank, CA",845,842,-3,9,851,947,2,955,949,-6,0,,0,N,70,67,56,1,358,,,,,,,,,
2018-03-08,WN,WN,WN,610,WN,N8683D,610,14893,SMF,"Sacramento, CA",10821,BWI,"Baltimore, MD",600,600,0,9,609,1336,3,1400,1339,-21,0,,0,N,300,279,267,1,2395,,,,,,,,,
2018-03-08,WN,WN,WN,5970,WN,N917WN,5970,14893,SMF,"Sacramento, CA",11259,DAL,"Dallas, TX",1640,1637,-3,14,1651,2131,3,2155,2134,-21,0,,0,N,195,177,160,1,1442,,,,,,,,,
2018-03-08,WN,WN,WN,198,WN,N791SW,198,14893,SMF,"Sacramento, CA",11292,DEN,"Denver, CO",945,944,-1,9,953,1240,6,1300,1246,-14,0,,0,N,135,122,107,1,909,,,,,,,,,
2018-03-08,WN,WN,WN,518,WN,N8714Q,518,14893,SMF,"Sacramento, CA",11292,DEN,"Denver, CO",625,636,11,12,648,934,6,945,940,-5,0,,0,N,140,124,106,1,909,,,,,,,,,
2018-03-08,WN,WN,WN,1547,WN,N433LV,1547,14893,SMF,"Sacramento, CA",11292,DEN,"Denver, CO",2145,2157,12,6,2203,43,4,100,47,-13,0,,0,N,135,110,100,1,909,,,,,,,,,
2018-03-08,WN,WN,WN,1582,WN,N287WN,1582,14893,SMF,"Sacramento, CA",11292,DEN,"Denver, CO",1315,1313,-2,7,1320,1606,8,1630,1614,-16,0,,0,N,135,121,106,1,909,,,,,,,,,
2018-03-08,WN,WN,WN,1352,WN,N7855A,1352,14893,SMF,"Sacramento, CA",11884,GEG,"Spokane, WA",1120,1125,5,8,1133,1259,4,1305,1303,-2,0,,0,N,105,98,86,1,649,,,,,,,,,
2018-03-08,WN,WN,WN,438,WN,N260WN,438,14893,SMF,"Sacramento, CA",12889,LAS,"Las Vegas, NV",1625,1638,13,6,1644,1742,2,1745,1744,-1,0,,0,N,80,66,58,1,397,,,,,,,,,
2018-03-08,WN,WN,WN,487,WN,N732SW,487,14893,SMF,"Sacramento, CA",12889,LAS,"Las Vegas, NV",1040,1035,-5,7,1042,1142,6,1200,1148,-12,0,,0,N,80,73,60,1,397,,,,,,,,,
