,crs_dep_time,crs_arr_time,crs_elapsed_time,flights,distance,year,month,day,dep_time_of_day,arr_time_of_day,mean_arr_delay_orig_airport,mean_arr_delay_dest_airport,mean_arr_delay_carrier,orig_weather_categ_no weather data,orig_weather_categ_rain,orig_weather_categ_snow,orig_weather_categ_snow & rain,orig_weather_categ_sunny,dest_weather_categ_no weather data,dest_weather_categ_rain,dest_weather_categ_snow,dest_weather_categ_snow & rain,dest_weather_categ_sunny,orig_region_East-South Central,orig_region_Mid-Atlantic,orig_region_New England,orig_region_North-West,orig_region_Offshore Territory,orig_region_Pacific,orig_region_South-Atlantic,orig_region_South-West,orig_region_West-North Central,orig_region_West-South Central,dest_region_East-South Central,dest_region_Mid-Atlantic,dest_region_New England,dest_region_North-West,dest_region_Offshore Territory,dest_region_Pacific,dest_region_South-Atlantic,dest_region_South-West,dest_region_West-North Central,dest_region_West-South Central
705,2330,101,91.0,1.0,404.0,2018,7,19,1,1,2.3117647058823527,6.5423728813559325,3.8531746031746033,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
706,2059,2242,163.0,1.0,866.0,2019,5,30,3,1,8.6875,24.217391304347824,3.8531746031746033,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
707,1445,1624,99.0,1.0,489.0,2018,6,26,2,2,6.5,-0.1623931623931624,0.2486865148861646,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
708,1025,1405,160.0,1.0,1057.0,2018,3,27,0,2,6.101010101010101,11.274809160305344,3.9402271368798565,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
709,1000,1240,160.0,1.0,937.0,2018,8,28,0,2,5.879310344827586,0.85,3.9402271368798565,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
710,600,810,70.0,1.0,250.0,2019,5,10,0,0,4.285714285714286,-0.040169133192389,3.8531746031746033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
711,1100,1215,135.0,1.0,596.0,2019,2,8,0,2,2.140625,5.432558139534883,3.8531746031746033,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
712,1155,1307,192.0,1.0,1235.0,2018,10,17,0,2,7.569148936170213,12.547231270358306,5.078223270440252,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
713,1210,1425,135.0,1.0,759.0,2019,5,29,2,2,20.82941176470588,7.032258064516129,3.9402271368798565,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
714,1228,1348,80.0,1.0,245.0,2018,7,8,2,2,5.375,0.8445945945945946,5.078223270440252,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
715,1337,1435,118.0,1.0,616.0,2018,6,7,2,2,2.727272727272727,7.986149584487535,8.24934929724102,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
716,1255,1417,82.0,1.0,323.0,2019,6,17,2,2,3.246987951807229,4.245614035087719,5.078223270440252,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
717,640,903,143.0,1.0,801.0,2018,10,3,0,0,8.521739130434783,5.974789915966387,8.24934929724102,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
718,1735,1922,167.0,1.0,967.0,2018,2,3,3,3,10.992424242424242,5.147465437788019,8.24934929724102,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
719,1110,1220,70.0,1.0,317.0,2019,4,13,0,2,6.101010101010101,-1.6388888888888888,3.9402271368798565,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
720,1210,1415,125.0,1.0,651.0,2019,9,19,2,2,3.6157205240174672,9.221276595744682,3.9402271368798565,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
721,1922,26,184.0,1.0,1299.0,2019,8,23,3,1,5.15566037735849,5.432558139534883,9.975708502024291,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
722,1115,1121,66.0,1.0,240.0,2019,10,27,0,0,2.3117647058823527,-4.0,3.8531746031746033,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
723,1610,1635,145.0,1.0,879.0,2018,9,18,2,2,9.616279069767442,9.221276595744682,3.9402271368798565,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
724,2100,2130,90.0,1.0,528.0,2018,6,7,1,1,6.6125,2.727272727272727,3.9402271368798565,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
725,1200,1340,280.0,1.0,1933.0,2018,9,4,2,2,12.816901408450704,-3.578125,3.9402271368798565,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
726,1400,1540,100.0,1.0,399.0,2018,4,4,2,2,8.71359223300971,7.032258064516129,5.078223270440252,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
727,1945,2256,191.0,1.0,1089.0,2019,10,3,3,1,6.568421052631579,8.962962962962964,3.8531746031746033,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
728,1700,1928,328.0,1.0,2239.0,2018,10,2,3,3,7.851851851851852,12.547231270358306,5.078223270440252,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
729,500,822,142.0,1.0,967.0,2018,8,1,0,0,3.6157205240174672,7.986149584487535,8.24934929724102,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
730,1938,2241,183.0,1.0,1076.0,2018,9,23,3,1,3.2672413793103448,5.653846153846154,3.8531746031746033,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
731,646,947,181.0,1.0,1249.0,2018,3,23,0,0,4.410256410256411,5.1256830601092895,12.312328767123288,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
732,1400,1537,157.0,1.0,733.0,2019,12,9,2,2,8.6875,6.31640625,8.24934929724102,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
733,1909,2247,158.0,1.0,1017.0,2019,9,23,3,1,7.569148936170213,3.1363636363636362,5.078223270440252,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
734,1050,1410,140.0,1.0,789.0,2019,9,17,0,2,4.285714285714286,7.032258064516129,5.078223270440252,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
735,619,815,176.0,1.0,868.0,2019,10,11,0,0,-4.166666666666667,5.974789915966387,5.078223270440252,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
736,1105,1105,60.0,1.0,137.0,2019,9,2,0,0,8.838709677419354,8.442477876106194,3.9402271368798565,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
737,930,1047,77.0,1.0,258.0,2018,7,4,0,0,2.4728682170542635,2.7577092511013217,9.975708502024291,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
738,1050,1232,102.0,1.0,363.0,2018,11,6,0,2,13.46875,6.126984126984127,5.078223270440252,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
739,1007,1630,263.0,1.0,1969.0,2019,10,10,0,2,-3.074829931972789,11.220095693779903,3.8531746031746033,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
740,900,1316,196.0,1.0,1306.0,2018,1,6,0,2,4.353191489361702,0.3163265306122449,3.8531746031746033,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
741,1314,1504,110.0,1.0,588.0,2019,3,23,2,2,12.816901408450704,9.606741573033707,5.078223270440252,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
742,1400,1606,246.0,1.0,1590.0,2019,10,8,2,2,2.3117647058823527,-2.1129943502824857,3.8531746031746033,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
743,655,1031,156.0,1.0,1045.0,2019,12,15,0,0,6.568421052631579,9.53125,5.078223270440252,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
744,1700,1800,60.0,1.0,239.0,2018,11,30,3,3,3.1911764705882355,5.920634920634921,3.9402271368798565,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
745,650,833,103.0,1.0,545.0,2019,6,18,0,0,6.375,-0.040169133192389,3.8531746031746033,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
746,1544,1713,89.0,1.0,300.0,2019,4,20,2,3,13.46875,-3.3333333333333335,5.078223270440252,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
747,1440,1610,90.0,1.0,395.0,2019,4,27,2,2,2.4909090909090907,8.442477876106194,3.9402271368798565,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
748,1345,1439,114.0,1.0,512.0,2018,6,28,2,2,2.75,4.6437246963562755,0.2486865148861646,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
749,1759,2146,167.0,1.0,1068.0,2018,6,20,3,1,6.101010101010101,-0.5096153846153846,5.078223270440252,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
750,920,1215,115.0,1.0,692.0,2019,5,24,0,2,-1.6527777777777777,-0.040169133192389,3.9402271368798565,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
751,1840,2022,102.0,1.0,370.0,2019,12,28,3,3,13.0,9.221276595744682,5.078223270440252,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
752,950,1215,85.0,1.0,448.0,2018,8,30,0,2,2.4909090909090907,6.126984126984127,3.9402271368798565,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
753,600,749,109.0,1.0,474.0,2018,12,4,0,0,8.2,5.1256830601092895,3.8531746031746033,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
754,555,715,80.0,1.0,397.0,2018,12,11,0,0,3.2857142857142856,2.7577092511013217,3.9402271368798565,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
755,1305,1500,115.0,1.0,695.0,2019,6,16,2,2,4.353191489361702,5.515463917525773,3.9402271368798565,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
756,1015,1151,96.0,1.0,289.0,2018,8,17,0,0,12.153846153846153,9.606741573033707,5.078223270440252,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
757,1211,1425,134.0,1.0,780.0,2019,1,4,2,2,2.3117647058823527,10.0,3.8531746031746033,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
758,1135,1257,82.0,1.0,269.0,2018,4,1,0,2,8.521739130434783,-22.0,8.24934929724102,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
759,715,1118,183.0,1.0,1047.0,2018,3,18,0,0,2.4285714285714284,5.974789915966387,5.078223270440252,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
760,1250,1420,90.0,1.0,345.0,2019,8,25,2,2,5.15566037735849,-0.35,3.9402271368798565,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
761,1130,1249,79.0,1.0,254.0,2019,11,10,0,2,1.2,5.653846153846154,3.8531746031746033,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
762,1115,1715,240.0,1.0,1814.0,2018,3,9,0,3,3.3743589743589744,4.354838709677419,3.9402271368798565,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
763,1040,1055,75.0,1.0,347.0,2019,9,13,0,0,-3.608695652173913,9.221276595744682,3.9402271368798565,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
764,815,930,75.0,1.0,255.0,2019,3,7,0,0,0.2987012987012987,25.071428571428573,3.9402271368798565,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
765,540,730,230.0,1.0,1452.0,2019,4,19,0,0,22.07547169811321,7.986149584487535,3.9402271368798565,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
766,1600,1708,68.0,1.0,192.0,2018,3,15,2,3,11.88888888888889,1.1374407582938388,8.24934929724102,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
767,959,1052,113.0,1.0,563.0,2019,6,12,0,0,2.3117647058823527,-5.454545454545454,3.8531746031746033,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
768,1752,1925,93.0,1.0,371.0,2018,7,18,3,3,20.22222222222222,2.8487394957983194,3.8531746031746033,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
769,1530,1710,100.0,1.0,404.0,2019,9,23,2,3,12.975961538461538,6.126984126984127,8.24934929724102,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
770,930,1040,70.0,1.0,296.0,2018,5,7,0,0,-3.3,3.8076923076923075,3.9402271368798565,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
771,2140,3,143.0,1.0,834.0,2018,2,16,1,1,-0.7631578947368421,-0.1623931623931624,0.2486865148861646,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
772,1327,1534,127.0,1.0,716.0,2018,10,6,2,2,23.25,6.31640625,8.24934929724102,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
773,1208,1335,87.0,1.0,351.0,2019,11,11,2,2,4.889952153110048,-1.3333333333333333,8.24934929724102,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
774,45,515,210.0,1.0,1542.0,2019,9,23,1,0,-11.703703703703704,-0.1623931623931624,0.2486865148861646,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
775,1520,1823,183.0,1.0,954.0,2019,11,4,2,3,-0.7631578947368421,4.6437246963562755,8.24934929724102,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
776,1735,2025,350.0,1.0,2306.0,2019,2,21,3,3,22.07547169811321,4.6437246963562755,8.24934929724102,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
777,2356,635,279.0,1.0,2105.0,2019,4,15,1,0,-3.074829931972789,5.1256830601092895,3.8531746031746033,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
778,755,924,89.0,1.0,431.0,2019,1,3,0,0,7.569148936170213,6.486486486486487,5.078223270440252,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
779,1010,1025,75.0,1.0,328.0,2019,9,10,0,0,3.342857142857143,9.221276595744682,3.9402271368798565,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
780,1959,2208,189.0,1.0,1020.0,2018,9,14,3,1,8.6875,5.432558139534883,5.078223270440252,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
781,710,830,80.0,1.0,305.0,2019,12,24,0,0,7.386666666666667,1.1374407582938388,8.24934929724102,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
782,1430,1540,70.0,1.0,83.0,2019,9,5,2,2,13.333333333333334,0.8445945945945946,5.078223270440252,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
783,1500,1610,70.0,1.0,290.0,2018,12,21,2,2,6.201438848920863,2.810810810810811,5.078223270440252,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
784,2150,2255,65.0,1.0,237.0,2019,4,18,1,1,6.101010101010101,-0.618421052631579,3.9402271368798565,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
785,1130,1255,85.0,1.0,308.0,2019,1,14,0,2,2.0987654320987654,12.547231270358306,0.2486865148861646,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
786,1540,1710,90.0,1.0,391.0,2019,7,13,2,3,-3.074829931972789,7.986149584487535,3.9402271368798565,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
787,1950,2207,137.0,1.0,763.0,2018,3,30,3,1,5.15566037735849,-0.1623931623931624,0.2486865148861646,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
788,731,915,104.0,1.0,235.0,2018,5,16,0,0,6.0,0.8445945945945946,5.078223270440252,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
789,1200,1453,173.0,1.0,1022.0,2018,1,6,2,2,-3.4444444444444446,2.8487394957983194,3.8531746031746033,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
790,625,815,110.0,1.0,577.0,2019,9,17,0,0,0.2987012987012987,-0.040169133192389,3.9402271368798565,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
791,1617,1855,158.0,1.0,977.0,2018,11,19,2,3,23.25,5.974789915966387,5.078223270440252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
792,2125,2310,45.0,1.0,137.0,2018,5,19,1,1,5.879310344827586,7.75,3.9402271368798565,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
793,1000,1720,260.0,1.0,2087.0,2018,11,15,0,3,2.4728682170542635,0.3163265306122449,3.9402271368798565,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
794,837,1024,107.0,1.0,640.0,2019,9,12,0,0,2.3117647058823527,7.75,3.8531746031746033,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
795,1116,1445,149.0,1.0,875.0,2018,5,7,0,2,1.411764705882353,9.606741573033707,5.078223270440252,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
796,1840,2032,172.0,1.0,1009.0,2018,11,15,3,3,4.889952153110048,9.221276595744682,8.24934929724102,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
797,1535,1730,115.0,1.0,552.0,2018,9,3,2,3,8.521739130434783,14.4375,8.24934929724102,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
798,625,800,95.0,1.0,351.0,2018,4,20,0,0,-7.5625,1.1374407582938388,8.24934929724102,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
799,1444,1700,76.0,1.0,311.0,2018,1,8,2,3,4.7272727272727275,2.8487394957983194,3.8531746031746033,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800,1447,1537,110.0,1.0,495.0,2018,10,29,2,2,6.2727272727272725,7.986149584487535,16.312883435582823,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
801,1140,1433,113.0,1.0,628.0,2019,4,6,0,2,5.15566037735849,7.986149584487535,9.975708502024291,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
802,1605,1705,120.0,1.0,616.0,2019,3,16,2,3,20.82941176470588,5.515463917525773,3.9402271368798565,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
803,730,1018,108.0,1.0,460.0,2018,5,5,0,0,4.285714285714286,0.8445945945945946,5.078223270440252,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
804,1625,1730,65.0,1.0,302.0,2018,12,28,2,3,3.1911764705882355,-2.0694444444444446,3.9402271368798565,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
805,620,659,39.0,1.0,100.0,2018,8,16,0,0,-2.4029850746268657,-4.384615384615385,1.0377358490566038,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
806,550,730,100.0,1.0,480.0,2019,12,9,0,0,1.411764705882353,8.442477876106194,3.9402271368798565,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
807,920,1103,163.0,1.0,844.0,2018,5,24,0,0,12.816901408450704,1.1374407582938388,8.24934929724102,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
808,1607,1725,78.0,1.0,253.0,2019,6,10,2,3,5.818181818181818,1.1374407582938388,8.24934929724102,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
809,1350,1918,208.0,1.0,1440.0,2019,9,19,2,3,3.3743589743589744,6.31640625,5.078223270440252,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
810,1705,1830,85.0,1.0,441.0,2019,12,27,3,3,3.1911764705882355,5.166666666666667,3.9402271368798565,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
811,1645,1935,170.0,1.0,1189.0,2019,7,13,2,3,20.82941176470588,9.53125,3.9402271368798565,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
812,705,823,78.0,1.0,308.0,2018,11,6,0,0,-0.7631578947368421,3.8076923076923075,5.078223270440252,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
813,1330,1818,168.0,1.0,1199.0,2019,10,16,2,3,10.992424242424242,-0.040169133192389,3.8531746031746033,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
814,2210,2350,100.0,1.0,590.0,2019,5,31,1,1,3.246987951807229,8.142857142857142,5.078223270440252,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
815,1630,1804,94.0,1.0,369.0,2018,5,11,2,3,-3.3,9.221276595744682,5.078223270440252,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
816,950,1245,115.0,1.0,738.0,2018,4,8,0,2,6.101010101010101,-1.4881889763779528,3.9402271368798565,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
817,1354,1716,142.0,1.0,842.0,2019,4,5,2,3,7.380952380952381,0.8445945945945946,5.078223270440252,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
818,1257,2129,332.0,1.0,2586.0,2019,12,1,2,1,3.6157205240174672,8.962962962962964,3.8531746031746033,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
819,1820,2048,148.0,1.0,892.0,2019,7,9,3,3,4.410256410256411,7.032258064516129,12.312328767123288,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
820,1620,1720,60.0,1.0,223.0,2019,3,28,2,3,2.3117647058823527,-5.615384615384615,3.8531746031746033,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
821,605,1034,209.0,1.0,1400.0,2018,5,27,0,0,4.889952153110048,11.220095693779903,8.24934929724102,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
