fl_date,mkt_unique_carrier,branded_code_share,mkt_carrier,mkt_carrier_fl_num,op_unique_carrier,tail_num,op_carrier_fl_num,origin_airport_id,origin,origin_city_name,dest_airport_id,dest,dest_city_name,crs_dep_time,dep_time,dep_delay,taxi_out,wheels_off,wheels_on,taxi_in,crs_arr_time,arr_time,arr_delay,cancelled,cancellation_code,diverted,dup,crs_elapsed_time,actual_elapsed_time,air_time,flights,distance,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,first_dep_time,total_add_gtime,longest_add_gtime,no_name,orig_weather_categ,dest_weather_categ
2018-12-07,AA,AA_CODESHARE,AA,4700,YX,N126HQ,4700,14100,PHL,"Philadelphia, PA",12339,IND,"Indianapolis, IN",1232,1223.0,-9.0,14.0,1237.0,1418.0,8.0,1438,1426.0,-12.0,0.0,,0.0,N,126.0,123.0,101.0,1.0,588.0,,,,,,,,,,sunny,sunny
2018-07-09,WN,WN,WN,2052,WN,N952WN,2052,15304,TPA,"Tampa, FL",10397,ATL,"Atlanta, GA",1905,1910.0,5.0,12.0,1922.0,2026.0,11.0,2035,2037.0,2.0,0.0,,0.0,N,90.0,87.0,64.0,1.0,406.0,,,,,,,,,,rain,sunny
2018-01-06,AA,AA_CODESHARE,AA,3741,MQ,N533AE,3741,14783,SGF,"Springfield, MO",13930,ORD,"Chicago, IL",734,746.0,12.0,19.0,805.0,919.0,21.0,920,940.0,20.0,0.0,,0.0,N,106.0,114.0,74.0,1.0,438.0,12.0,0.0,8.0,0.0,0.0,,,,,sunny,sunny
2018-02-16,DL,DL_CODESHARE,DL,5484,EV,N748EV,5484,14492,RDU,"Raleigh/Durham, NC",11618,EWR,"Newark, NJ",2010,2114.0,64.0,34.0,2148.0,2249.0,6.0,2152,2255.0,63.0,0.0,,0.0,N,102.0,101.0,61.0,1.0,416.0,0.0,0.0,0.0,0.0,63.0,,,,,rain,rain
2019-05-09,DL,DL_CODESHARE,DL,3661,OO,N875AS,3661,12884,LAN,"Lansing, MI",13487,MSP,"Minneapolis, MN",710,703.0,-7.0,13.0,716.0,727.0,10.0,759,737.0,-22.0,0.0,,0.0,N,109.0,94.0,71.0,1.0,455.0,,,,,,,,,,rain,rain
2018-05-10,WN,WN,WN,667,WN,N775SW,667,12892,LAX,"Los Angeles, CA",13796,OAK,"Oakland, CA",1015,1046.0,31.0,26.0,1112.0,1206.0,8.0,1145,1214.0,29.0,0.0,,0.0,N,90.0,88.0,54.0,1.0,337.0,5.0,0.0,0.0,0.0,24.0,,,,,sunny,sunny
2019-03-03,AS,AS_CODESHARE,AS,2318,QX,N432QX,2318,10713,BOI,"Boise, ID",14057,PDX,"Portland, OR",1900,1850.0,-10.0,9.0,1859.0,1912.0,3.0,1930,1915.0,-15.0,0.0,,0.0,N,90.0,85.0,73.0,1.0,344.0,,,,,,,,,,sunny,sunny
2019-11-08,DL,DL,DL,3162,DL,N943AT,3162,10397,ATL,"Atlanta, GA",10868,CAE,"Columbia, SC",1738,1732.0,-6.0,15.0,1747.0,1821.0,4.0,1835,1825.0,-10.0,0.0,,0.0,N,57.0,53.0,34.0,1.0,192.0,,,,,,,,,,rain,rain
2019-08-28,DL,DL,DL,831,DL,N103DU,831,14869,SLC,"Salt Lake City, UT",14831,SJC,"San Jose, CA",826,821.0,-5.0,19.0,840.0,905.0,7.0,919,912.0,-7.0,0.0,,0.0,N,113.0,111.0,85.0,1.0,584.0,,,,,,,,,,sunny,sunny
2018-11-07,WN,WN,WN,101,WN,N296WN,101,10713,BOI,"Boise, ID",12889,LAS,"Las Vegas, NV",1150,1159.0,9.0,15.0,1214.0,1233.0,5.0,1230,1238.0,8.0,0.0,,0.0,N,100.0,99.0,79.0,1.0,519.0,,,,,,,,,,sunny,sunny
2019-12-04,AA,AA_CODESHARE,AA,4624,YX,N430YX,4624,11278,DCA,"Washington, DC",14122,PIT,"Pittsburgh, PA",1717,1748.0,31.0,19.0,1807.0,1849.0,5.0,1826,1854.0,28.0,0.0,,0.0,N,69.0,66.0,42.0,1.0,204.0,28.0,0.0,0.0,0.0,0.0,,,,,cloudy,snow
2019-02-05,WN,WN,WN,260,WN,N738CB,260,14679,SAN,"San Diego, CA",14107,PHX,"Phoenix, AZ",1355,1413.0,18.0,9.0,1422.0,1609.0,7.0,1615,1616.0,1.0,0.0,,0.0,N,80.0,63.0,47.0,1.0,304.0,,,,,,,,,,rain,rain
2019-05-27,AA,AA,AA,1174,AA,N973NN,1174,11278,DCA,"Washington, DC",13303,MIA,"Miami, FL",1353,1350.0,-3.0,29.0,1419.0,1623.0,6.0,1649,1629.0,-20.0,0.0,,0.0,N,176.0,159.0,124.0,1.0,919.0,,,,,,,,,,cloudy,sunny
2018-10-29,UA,UA,UA,2419,UA,N408UA,2419,15304,TPA,"Tampa, FL",11618,EWR,"Newark, NJ",1540,1535.0,-5.0,15.0,1550.0,1807.0,10.0,1822,1817.0,-5.0,0.0,,0.0,N,162.0,162.0,137.0,1.0,997.0,,,,,,,,,,sunny,rain
2018-12-18,UA,UA_CODESHARE,UA,3615,YX,N648RW,3615,12278,ICT,"Wichita, KS",11292,DEN,"Denver, CO",630,1226.0,356.0,11.0,1237.0,1240.0,6.0,708,1246.0,338.0,0.0,,0.0,N,98.0,80.0,63.0,1.0,420.0,0.0,0.0,0.0,0.0,338.0,,,,,sunny,sunny
2018-04-01,AA,AA_CODESHARE,AA,5219,OH,N599NN,5219,14524,RIC,"Richmond, VA",11057,CLT,"Charlotte, NC",1106,1055.0,-11.0,14.0,1109.0,1200.0,8.0,1231,1208.0,-23.0,0.0,,0.0,N,85.0,73.0,51.0,1.0,257.0,,,,,,,,,,cloudy,sunny
2018-12-26,AS,AS_CODESHARE,AS,3475,OO,N183SY,3475,14908,SNA,"Santa Ana, CA",14831,SJC,"San Jose, CA",1720,1704.0,-16.0,13.0,1717.0,1822.0,5.0,1845,1827.0,-18.0,0.0,,0.0,N,85.0,83.0,65.0,1.0,342.0,,,,,,,,,,sunny,sunny
2018-07-12,UA,UA_CODESHARE,UA,3557,YX,N634RW,3557,12266,IAH,"Houston, TX",11193,CVG,"Cincinnati, OH",1220,1214.0,-6.0,37.0,1251.0,1552.0,4.0,1549,1556.0,7.0,0.0,,0.0,N,149.0,162.0,121.0,1.0,871.0,,,,,,,,,,rain,sunny
2018-11-18,DL,DL,DL,2414,DL,N302NB,2414,12889,LAS,"Las Vegas, NV",14747,SEA,"Seattle, WA",1125,1124.0,-1.0,16.0,1140.0,1340.0,12.0,1407,1352.0,-15.0,0.0,,0.0,N,162.0,148.0,120.0,1.0,867.0,,,,,,,,,,sunny,sunny
2019-03-22,AA,AA_CODESHARE,AA,4833,PT,N652RS,4833,14100,PHL,"Philadelphia, PA",12391,ISP,"Islip, NY",1230,1312.0,42.0,14.0,1326.0,1401.0,6.0,1330,1407.0,37.0,0.0,,0.0,N,60.0,55.0,35.0,1.0,130.0,0.0,0.0,0.0,0.0,37.0,,,,,rain,
2019-02-05,AA,AA_CODESHARE,AA,4059,MQ,N835AE,4059,15249,TLH,"Tallahassee, FL",11057,CLT,"Charlotte, NC",1533,1526.0,-7.0,19.0,1545.0,1645.0,32.0,1710,1717.0,7.0,0.0,,0.0,N,97.0,111.0,60.0,1.0,386.0,,,,,,,,,,cloudy,sunny
2018-05-11,B6,B6,B6,643,B6,N583JB,643,11618,EWR,"Newark, NJ",14027,PBI,"West Palm Beach/Palm Beach, FL",1156,1203.0,7.0,14.0,1217.0,1433.0,2.0,1446,1435.0,-11.0,0.0,,0.0,N,170.0,152.0,136.0,1.0,1023.0,,,,,,,,,,sunny,sunny
2019-04-04,B6,B6,B6,1189,B6,N249JB,1189,10721,BOS,"Boston, MA",11278,DCA,"Washington, DC",2120,2111.0,-9.0,21.0,2132.0,2244.0,3.0,2256,2247.0,-9.0,0.0,,0.0,N,96.0,96.0,72.0,1.0,399.0,,,,,,,,,,sunny,sunny
2018-12-23,UA,UA_CODESHARE,UA,5352,OO,N131SY,5352,10423,AUS,"Austin, TX",12892,LAX,"Los Angeles, CA",759,753.0,-6.0,15.0,808.0,903.0,7.0,943,910.0,-33.0,0.0,,0.0,N,224.0,197.0,175.0,1.0,1242.0,,,,,,,,,,sunny,sunny
2019-06-25,UA,UA_CODESHARE,UA,3837,ZW,N428AW,3837,13930,ORD,"Chicago, IL",12197,HPN,"White Plains, NY",1410,1413.0,3.0,24.0,1437.0,1716.0,4.0,1726,1720.0,-6.0,0.0,,0.0,N,136.0,127.0,99.0,1.0,738.0,,,,,,,,,,rain,rain
2018-12-02,WN,WN,WN,3831,WN,N7852A,3831,13204,MCO,"Orlando, FL",14683,SAT,"San Antonio, TX",1400,1401.0,1.0,16.0,1417.0,1559.0,4.0,1600,1603.0,3.0,0.0,,0.0,N,180.0,182.0,162.0,1.0,1041.0,,,,,,,,,,rain,sunny
2018-07-08,AA,AA_CODESHARE,AA,3862,MQ,N841AE,3862,10990,CHO,"Charlottesville, VA",11057,CLT,"Charlotte, NC",1228,1256.0,28.0,13.0,1309.0,1356.0,7.0,1348,1403.0,15.0,0.0,,0.0,N,80.0,67.0,47.0,1.0,245.0,3.0,0.0,0.0,0.0,12.0,,,,,sunny,sunny
2019-09-05,UA,UA_CODESHARE,UA,5896,OO,N200SY,5896,13851,OKC,"Oklahoma City, OK",13930,ORD,"Chicago, IL",1813,1813.0,0.0,19.0,1832.0,2012.0,23.0,2025,2035.0,10.0,0.0,,0.0,N,132.0,142.0,100.0,1.0,693.0,,,,,,,,,,sunny,sunny
2019-06-28,AA,AA,AA,1566,AA,N945AN,1566,13851,OKC,"Oklahoma City, OK",11298,DFW,"Dallas/Fort Worth, TX",1224,1220.0,-4.0,13.0,1233.0,1306.0,10.0,1328,1316.0,-12.0,0.0,,0.0,N,64.0,56.0,33.0,1.0,175.0,,,,,,,,,,sunny,sunny
2019-04-28,WN,WN,WN,3148,WN,N8568Z,3148,10693,BNA,"Nashville, TN",11433,DTW,"Detroit, MI",1200,1223.0,23.0,11.0,1234.0,1440.0,6.0,1430,1446.0,16.0,0.0,,0.0,N,90.0,83.0,66.0,1.0,456.0,16.0,0.0,0.0,0.0,0.0,,,,,sunny,rain
2019-09-18,WN,WN,WN,4451,WN,N240WN,4451,10800,BUR,"Burbank, CA",14831,SJC,"San Jose, CA",1705,1703.0,-2.0,12.0,1715.0,1802.0,3.0,1820,1805.0,-15.0,0.0,,0.0,N,75.0,62.0,47.0,1.0,296.0,,,,,,,,,,sunny,cloudy
2018-12-29,WN,WN,WN,4359,WN,N408WN,4359,13851,OKC,"Oklahoma City, OK",12191,HOU,"Houston, TX",540,540.0,0.0,10.0,550.0,700.0,5.0,705,705.0,0.0,0.0,,0.0,N,85.0,85.0,70.0,1.0,419.0,,,,,,,,,,sunny,cloudy
2019-08-06,UA,UA,UA,1982,UA,N24211,1982,11292,DEN,"Denver, CO",14679,SAN,"San Diego, CA",805,1009.0,124.0,15.0,1024.0,1118.0,3.0,922,1121.0,119.0,0.0,,0.0,N,137.0,132.0,114.0,1.0,853.0,119.0,0.0,0.0,0.0,0.0,913.0,33.0,33.0,,sunny,cloudy
2018-04-11,B6,B6,B6,813,B6,N558JB,813,12197,HPN,"White Plains, NY",11697,FLL,"Fort Lauderdale, FL",1830,2104.0,154.0,14.0,2118.0,2343.0,6.0,2130,2349.0,139.0,0.0,,0.0,N,180.0,165.0,145.0,1.0,1097.0,14.0,0.0,0.0,0.0,125.0,,,,,sunny,sunny
2019-01-15,AS,AS,AS,349,AS,N428AS,349,12478,JFK,"New York, NY",14747,SEA,"Seattle, WA",900,853.0,-7.0,22.0,915.0,1142.0,7.0,1230,1149.0,-41.0,0.0,,0.0,N,390.0,356.0,327.0,1.0,2422.0,,,,,,,,,,sunny,sunny
2019-04-19,AS,AS_CODESHARE,AS,2214,QX,N421QX,2214,13264,MFR,"Medford, OR",14747,SEA,"Seattle, WA",1305,1303.0,-2.0,10.0,1313.0,1426.0,9.0,1435,1435.0,0.0,0.0,,0.0,N,90.0,92.0,73.0,1.0,352.0,,,,,,,,,,rain,rain
2019-02-16,DL,DL,DL,888,DL,N911DL,888,10397,ATL,"Atlanta, GA",14122,PIT,"Pittsburgh, PA",1050,1048.0,-2.0,14.0,1102.0,1220.0,6.0,1230,1226.0,-4.0,0.0,,0.0,N,100.0,98.0,78.0,1.0,526.0,,,,,,,,,,rain,cloudy
2018-06-06,AA,AA,AA,854,AA,N163US,854,10721,BOS,"Boston, MA",14100,PHL,"Philadelphia, PA",530,523.0,-7.0,15.0,538.0,639.0,7.0,705,646.0,-19.0,0.0,,0.0,N,95.0,83.0,61.0,1.0,280.0,,,,,,,,,,cloudy,cloudy
2019-06-14,UA,UA_CODESHARE,UA,5028,OO,N934SW,5028,15582,VEL,"Vernal, UT",11292,DEN,"Denver, CO",1005,952.0,-13.0,20.0,1012.0,1058.0,8.0,1123,1106.0,-17.0,0.0,,0.0,N,78.0,74.0,46.0,1.0,259.0,,,,,,,,,,sunny,sunny
2018-10-07,DL,DL,DL,2976,DL,N998DL,2976,15370,TUL,"Tulsa, OK",10397,ATL,"Atlanta, GA",1235,1232.0,-3.0,10.0,1242.0,1516.0,9.0,1530,1525.0,-5.0,0.0,,0.0,N,115.0,113.0,94.0,1.0,674.0,,,,,,,,,,rain,sunny
2018-08-11,UA,UA_CODESHARE,UA,3848,ZW,N430AW,3848,14711,SCE,"State College, PA",13930,ORD,"Chicago, IL",550,545.0,-5.0,13.0,558.0,625.0,4.0,648,629.0,-19.0,0.0,,0.0,N,118.0,104.0,87.0,1.0,528.0,,,,,,,,,,rain,sunny
2018-04-06,WN,WN,WN,5757,WN,N8660A,5757,10693,BNA,"Nashville, TN",13204,MCO,"Orlando, FL",1540,1537.0,-3.0,10.0,1547.0,1808.0,8.0,1825,1816.0,-9.0,0.0,,0.0,N,105.0,99.0,81.0,1.0,616.0,,,,,,,,,,rain,sunny
2019-08-01,DL,DL,DL,1246,DL,N659DL,1246,13204,MCO,"Orlando, FL",11433,DTW,"Detroit, MI",1205,1208.0,3.0,18.0,1226.0,1435.0,7.0,1448,1442.0,-6.0,0.0,,0.0,N,163.0,154.0,129.0,1.0,957.0,,,,,,,,,,rain,sunny
2019-08-23,UA,UA_CODESHARE,UA,4946,C5,N17169,4946,11618,EWR,"Newark, NJ",10257,ALB,"Albany, NY",845,840.0,-5.0,26.0,906.0,934.0,14.0,1000,948.0,-12.0,0.0,,0.0,N,75.0,68.0,28.0,1.0,143.0,,,,,,,,,,rain,sunny
2019-01-22,DL,DL,DL,2105,DL,N329NW,2105,13204,MCO,"Orlando, FL",10721,BOS,"Boston, MA",1614,1609.0,-5.0,11.0,1620.0,1845.0,10.0,1904,1855.0,-9.0,0.0,,0.0,N,170.0,166.0,145.0,1.0,1121.0,,,,,,,,,,cloudy,sunny
2018-03-28,AA,AA_CODESHARE,AA,4911,PT,N631AE,4911,14100,PHL,"Philadelphia, PA",14524,RIC,"Richmond, VA",2025,2125.0,60.0,20.0,2145.0,2223.0,14.0,2138,2237.0,59.0,0.0,,0.0,N,73.0,72.0,38.0,1.0,198.0,40.0,0.0,0.0,0.0,19.0,,,,,rain,cloudy
2018-10-02,AA,AA,AA,2592,AA,N355PU,2592,14492,RDU,"Raleigh/Durham, NC",12892,LAX,"Los Angeles, CA",1700,1650.0,-10.0,15.0,1705.0,1847.0,6.0,1928,1853.0,-35.0,0.0,,0.0,N,328.0,303.0,282.0,1.0,2239.0,,,,,,,,,,sunny,cloudy
2019-10-15,DL,DL_CODESHARE,DL,3822,OO,N290SY,3822,10693,BNA,"Nashville, TN",10721,BOS,"Boston, MA",1415,1411.0,-4.0,17.0,1428.0,1731.0,21.0,1757,1752.0,-5.0,0.0,,0.0,N,162.0,161.0,123.0,1.0,942.0,,,,,,,,,,cloudy,sunny
2018-08-04,AA,AA,AA,1608,AA,N137AA,1608,11298,DFW,"Dallas/Fort Worth, TX",12953,LGA,"New York, NY",1030,1030.0,0.0,13.0,1043.0,1441.0,6.0,1502,1447.0,-15.0,0.0,,0.0,N,212.0,197.0,178.0,1.0,1389.0,,,,,,,,,,sunny,rain
2019-01-07,UA,UA,UA,2242,UA,N73860,2242,14771,SFO,"San Francisco, CA",11292,DEN,"Denver, CO",1554,1628.0,34.0,24.0,1652.0,1942.0,11.0,1925,1953.0,28.0,0.0,,0.0,N,151.0,145.0,110.0,1.0,967.0,0.0,0.0,0.0,0.0,28.0,,,,,cloudy,sunny
2018-07-20,AA,AA,AA,165,AA,N9013A,165,11298,DFW,"Dallas/Fort Worth, TX",11503,EGE,"Eagle, CO",1220,1230.0,10.0,16.0,1246.0,1336.0,4.0,1330,1340.0,10.0,0.0,,0.0,N,130.0,130.0,110.0,1.0,721.0,,,,,,,,,,sunny,cloudy
2019-12-12,DL,DL_CODESHARE,DL,4931,9E,N691CA,4931,12953,LGA,"New York, NY",11193,CVG,"Cincinnati, OH",846,841.0,-5.0,44.0,925.0,1108.0,4.0,1118,1112.0,-6.0,0.0,,0.0,N,152.0,151.0,103.0,1.0,585.0,,,,,,,,,,sunny,sunny
2019-12-11,UA,UA_CODESHARE,UA,4721,AX,N11106,4721,11577,ERI,"Erie, PA",13930,ORD,"Chicago, IL",1745,1741.0,-4.0,15.0,1756.0,1813.0,15.0,1839,1828.0,-11.0,0.0,,0.0,N,114.0,107.0,77.0,1.0,398.0,,,,,,,,,,snow,sunny
2018-12-27,DL,DL,DL,2664,DL,N826DN,2664,14771,SFO,"San Francisco, CA",10397,ATL,"Atlanta, GA",745,746.0,1.0,17.0,803.0,1512.0,22.0,1522,1534.0,12.0,0.0,,0.0,N,277.0,288.0,249.0,1.0,2139.0,,,,,,,,,,sunny,rain
2018-08-04,AA,AA,AA,75,AA,N901AA,75,11298,DFW,"Dallas/Fort Worth, TX",14771,SFO,"San Francisco, CA",2050,2057.0,7.0,19.0,2116.0,2228.0,28.0,2229,2256.0,27.0,0.0,,0.0,N,219.0,239.0,192.0,1.0,1464.0,7.0,0.0,20.0,0.0,0.0,,,,,sunny,sunny
2019-12-01,DL,DL,DL,592,DL,N722TW,592,14771,SFO,"San Francisco, CA",12478,JFK,"New York, NY",1257,1324.0,27.0,23.0,1347.0,2151.0,29.0,2129,2220.0,51.0,0.0,,0.0,N,332.0,356.0,304.0,1.0,2586.0,0.0,0.0,51.0,0.0,0.0,,,,,rain,snow & rain
2018-12-17,WN,WN,WN,942,WN,N8509U,942,10693,BNA,"Nashville, TN",11697,FLL,"Fort Lauderdale, FL",1945,1942.0,-3.0,8.0,1950.0,2238.0,13.0,2255,2251.0,-4.0,0.0,,0.0,N,130.0,129.0,108.0,1.0,793.0,,,,,,,,,,sunny,sunny
2019-09-12,UA,UA_CODESHARE,UA,6180,YV,N82333,6180,12266,IAH,"Houston, TX",11298,DFW,"Dallas/Fort Worth, TX",1000,951.0,-9.0,16.0,1007.0,1051.0,21.0,1118,1112.0,-6.0,0.0,,0.0,N,78.0,81.0,44.0,1.0,224.0,,,,,,,,,,sunny,sunny
2019-09-21,DL,DL,DL,820,DL,N900PC,820,11433,DTW,"Detroit, MI",13487,MSP,"Minneapolis, MN",832,837.0,5.0,15.0,852.0,915.0,7.0,922,922.0,0.0,0.0,,0.0,N,110.0,105.0,83.0,1.0,528.0,,,,,,,,,,sunny,rain
2018-09-09,AA,AA_CODESHARE,AA,4918,PT,N608LM,4918,14100,PHL,"Philadelphia, PA",14576,ROC,"Rochester, NY",1601,1555.0,-6.0,25.0,1620.0,1704.0,10.0,1727,1714.0,-13.0,0.0,,0.0,N,86.0,79.0,44.0,1.0,257.0,,,,,,,,,,rain,sunny
2019-07-21,DL,DL_CODESHARE,DL,6259,G7,N331CA,6259,11433,DTW,"Detroit, MI",13230,MDT,"Harrisburg, PA",2030,955.0,805.0,20.0,1015.0,1111.0,5.0,2159,1116.0,797.0,0.0,,0.0,N,89.0,81.0,56.0,1.0,371.0,797.0,0.0,0.0,0.0,0.0,,,,,rain,sunny
2019-01-27,WN,WN,WN,2459,WN,N952WN,2459,13796,OAK,"Oakland, CA",14570,RNO,"Reno, NV",1010,1005.0,-5.0,12.0,1017.0,1054.0,4.0,1110,1058.0,-12.0,0.0,,0.0,N,60.0,53.0,37.0,1.0,181.0,,,,,,,,,,sunny,sunny
2019-09-26,AA,AA_CODESHARE,AA,3984,MQ,N263NN,3984,11298,DFW,"Dallas/Fort Worth, TX",13486,MSO,"Missoula, MT",1030,1034.0,4.0,11.0,1045.0,1243.0,6.0,1257,1249.0,-8.0,0.0,,0.0,N,207.0,195.0,178.0,1.0,1320.0,,,,,,,,,,sunny,rain
2018-01-17,DL,DL,DL,715,DL,N956AT,715,11193,CVG,"Cincinnati, OH",10721,BOS,"Boston, MA",1900,1853.0,-7.0,11.0,1904.0,2101.0,15.0,2115,2116.0,1.0,0.0,,0.0,N,135.0,143.0,117.0,1.0,752.0,,,,,,,,,,cloudy,snow & rain
2018-08-30,DL,DL,DL,1067,DL,N896DN,1067,14057,PDX,"Portland, OR",11433,DTW,"Detroit, MI",1210,1209.0,-1.0,15.0,1224.0,1912.0,17.0,1914,1929.0,15.0,0.0,,0.0,N,244.0,260.0,228.0,1.0,1953.0,0.0,0.0,15.0,0.0,0.0,,,,,cloudy,cloudy
2018-11-09,AA,AA_CODESHARE,AA,5772,YV,N243LR,5772,11298,DFW,"Dallas/Fort Worth, TX",13256,MFE,"Mission/McAllen/Edinburg, TX",1045,1041.0,-4.0,18.0,1059.0,1218.0,2.0,1226,1220.0,-6.0,0.0,,0.0,N,101.0,99.0,79.0,1.0,469.0,,,,,,,,,,rain,rain
2019-10-07,DL,DL,DL,546,DL,N587NW,546,14771,SFO,"San Francisco, CA",11433,DTW,"Detroit, MI",905,905.0,0.0,16.0,921.0,1622.0,10.0,1636,1632.0,-4.0,0.0,,0.0,N,271.0,267.0,241.0,1.0,2079.0,,,,,,,,,,sunny,sunny
2018-04-27,DL,DL_CODESHARE,DL,7426,OO,N916EV,7426,12343,INL,"International Falls, MN",13487,MSP,"Minneapolis, MN",1055,1029.0,-26.0,12.0,1041.0,1122.0,5.0,1203,1127.0,-36.0,0.0,,0.0,N,68.0,58.0,41.0,1.0,255.0,,,,,,,,,,rain,sunny
2018-06-12,UA,UA,UA,531,UA,N37277,531,12892,LAX,"Los Angeles, CA",12889,LAS,"Las Vegas, NV",1505,1457.0,-8.0,15.0,1512.0,1552.0,4.0,1620,1556.0,-24.0,0.0,,0.0,N,75.0,59.0,40.0,1.0,236.0,,,,,,,,,,sunny,sunny
2019-05-26,AA,AA_CODESHARE,AA,4654,YX,N403YX,4654,12339,IND,"Indianapolis, IN",14100,PHL,"Philadelphia, PA",1430,1421.0,-9.0,12.0,1433.0,1601.0,6.0,1631,1607.0,-24.0,0.0,,0.0,N,121.0,106.0,88.0,1.0,588.0,,,,,,,,,,rain,rain
2018-01-21,DL,DL,DL,307,DL,N310DE,307,15024,STT,"Charlotte Amalie, VI",10397,ATL,"Atlanta, GA",1505,1454.0,-11.0,10.0,1504.0,1739.0,5.0,1822,1744.0,-38.0,0.0,,0.0,N,257.0,230.0,215.0,1.0,1599.0,,,,,,,,,,,sunny
2018-04-05,WN,WN,WN,2094,WN,N7715E,2094,14492,RDU,"Raleigh/Durham, NC",10397,ATL,"Atlanta, GA",620,616.0,-4.0,13.0,629.0,728.0,7.0,745,735.0,-10.0,0.0,,0.0,N,85.0,79.0,59.0,1.0,356.0,,,,,,,,,,sunny,sunny
2019-10-23,DL,DL_CODESHARE,DL,5958,YX,N871RW,5958,11278,DCA,"Washington, DC",12953,LGA,"New York, NY",1900,1854.0,-6.0,20.0,1914.0,1957.0,5.0,2032,2002.0,-30.0,0.0,,0.0,N,92.0,68.0,43.0,1.0,214.0,,,,,,,,,,sunny,rain
2019-01-11,DL,DL,DL,436,DL,N927DN,436,14635,RSW,"Fort Myers, FL",11193,CVG,"Cincinnati, OH",1415,1406.0,-9.0,14.0,1420.0,1619.0,5.0,1645,1624.0,-21.0,0.0,,0.0,N,150.0,138.0,119.0,1.0,879.0,,,,,,,,,,sunny,cloudy
2019-01-28,AA,AA_CODESHARE,AA,5429,OH,N517AE,5429,12992,LIT,"Little Rock, AR",11057,CLT,"Charlotte, NC",703,655.0,-8.0,9.0,704.0,932.0,21.0,1011,953.0,-18.0,0.0,,0.0,N,128.0,118.0,88.0,1.0,640.0,,,,,,,,,,cloudy,sunny
2018-11-21,WN,WN,WN,4400,WN,N913WN,4400,12892,LAX,"Los Angeles, CA",14771,SFO,"San Francisco, CA",855,,,,,,,1020,,,1.0,C,0.0,N,85.0,,,1.0,337.0,,,,,,,,,,sunny,rain
2019-03-06,DL,DL,DL,1148,DL,N895AT,1148,14908,SNA,"Santa Ana, CA",14869,SLC,"Salt Lake City, UT",1657,1700.0,3.0,10.0,1710.0,1934.0,7.0,1945,1941.0,-4.0,0.0,,0.0,N,108.0,101.0,84.0,1.0,588.0,,,,,,,,,,rain,rain
2018-04-21,AA,AA,AA,2625,AA,N338PK,2625,11057,CLT,"Charlotte, NC",13930,ORD,"Chicago, IL",1805,1803.0,-2.0,27.0,1830.0,1904.0,14.0,1935,1918.0,-17.0,0.0,,0.0,N,150.0,135.0,94.0,1.0,599.0,,,,,,,,,,sunny,cloudy
2019-07-01,UA,UA_CODESHARE,UA,5356,OO,N141SY,5356,10693,BNA,"Nashville, TN",13930,ORD,"Chicago, IL",1015,1011.0,-4.0,13.0,1024.0,1142.0,5.0,1204,1147.0,-17.0,0.0,,0.0,N,109.0,96.0,78.0,1.0,409.0,,,,,,,,,,sunny,cloudy
2018-07-02,AA,AA_CODESHARE,AA,5131,OH,N585NN,5131,11057,CLT,"Charlotte, NC",10994,CHS,"Charleston, SC",740,740.0,0.0,17.0,757.0,832.0,6.0,837,838.0,1.0,0.0,,0.0,N,57.0,58.0,35.0,1.0,168.0,,,,,,,,,,rain,sunny
2019-05-17,AA,AA,AA,2392,AA,N853NN,2392,12953,LGA,"New York, NY",13303,MIA,"Miami, FL",1629,1623.0,-6.0,16.0,1639.0,1900.0,13.0,2001,1913.0,-48.0,0.0,,0.0,N,212.0,170.0,141.0,1.0,1096.0,,,,,,,,,,rain,rain
2018-05-04,AA,AA,AA,1035,AA,N926AN,1035,11298,DFW,"Dallas/Fort Worth, TX",14635,RSW,"Fort Myers, FL",1445,1510.0,25.0,26.0,1536.0,1842.0,3.0,1820,1845.0,25.0,0.0,,0.0,N,155.0,155.0,126.0,1.0,1017.0,25.0,0.0,0.0,0.0,0.0,,,,,rain,sunny
2018-04-22,AA,AA_CODESHARE,AA,3049,OO,N753SK,3049,13930,ORD,"Chicago, IL",14869,SLC,"Salt Lake City, UT",1341,1500.0,79.0,28.0,1528.0,1713.0,5.0,1616,1718.0,62.0,0.0,,0.0,N,215.0,198.0,165.0,1.0,1250.0,0.0,0.0,0.0,0.0,62.0,,,,,sunny,sunny
2018-08-18,AS,AS,AS,612,AS,N265AK,612,14747,SEA,"Seattle, WA",12889,LAS,"Las Vegas, NV",908,909.0,1.0,15.0,924.0,1123.0,6.0,1142,1129.0,-13.0,0.0,,0.0,N,154.0,140.0,119.0,1.0,867.0,,,,,,,,,,sunny,sunny
2018-11-17,WN,WN,WN,3447,WN,N766SW,3447,10693,BNA,"Nashville, TN",10397,ATL,"Atlanta, GA",1345,1343.0,-2.0,10.0,1353.0,1531.0,6.0,1550,1537.0,-13.0,0.0,,0.0,N,65.0,54.0,38.0,1.0,214.0,,,,,,,,,,cloudy,sunny
