crs_dep_time,dep_time,taxi_out,wheels_off,wheels_on,taxi_in,crs_arr_time,arr_time,cancelled,diverted,crs_elapsed_time,actual_elapsed_time,air_time,flights,distance,dep_time_of_day,arr_time_of_day,mean_arr_delay_orig_airport,mean_arr_delay_dest_airport,mean_arr_delay_carrier,year,month,day,orig_weather_categ_empty,orig_weather_categ_no weather data,orig_weather_categ_rain,orig_weather_categ_snow,orig_weather_categ_snow & rain,orig_weather_categ_sunny,dest_weather_categ_empty,dest_weather_categ_no weather data,dest_weather_categ_rain,dest_weather_categ_snow,dest_weather_categ_snow & rain,dest_weather_categ_sunny
1700,1657.0,22.0,1719.0,1807.0,2.0,1812,1809.0,0.0,0.0,72.0,72.0,48.0,1.0,216.0,2,3,-3.095890410958904,-0.8571428571428571,3.8926503340757237,2019,1,15,0,0,0,0,0,0,0,0,0,1,0,0
1645,1645.0,20.0,1705.0,1759.0,3.0,1804,1802.0,0.0,0.0,79.0,77.0,54.0,1.0,308.0,1,3,-0.7767857142857143,3.857142857142857,5.238848337388483,2019,4,2,0,0,0,0,0,1,0,0,1,0,0,0
1515,1512.0,9.0,1521.0,1633.0,14.0,1658,1647.0,0.0,0.0,103.0,95.0,72.0,1.0,416.0,1,1,53.0,0.8680555555555556,5.238848337388483,2018,5,27,0,0,1,0,0,0,0,0,1,0,0,0
1739,1901.0,12.0,1913.0,2105.0,15.0,1938,2120.0,0.0,0.0,239.0,259.0,232.0,1.0,1492.0,2,3,1.7333333333333334,8.167138810198301,16.61875,2019,5,10,0,0,1,0,0,0,0,0,0,0,0,0
1825,1818.0,9.0,1827.0,1829.0,4.0,1845,1833.0,0.0,0.0,140.0,135.0,122.0,1.0,833.0,2,3,6.2727272727272725,9.380952380952381,4.019512195121951,2019,9,22,0,0,1,0,0,0,0,0,0,0,0,1
1123,1130.0,10.0,1140.0,1347.0,39.0,1414,1426.0,0.0,0.0,171.0,176.0,127.0,1.0,1005.0,0,1,12.938144329896907,9.01863354037267,12.448753462603879,2019,7,8,0,0,1,0,0,0,0,0,1,0,0,0
729,727.0,19.0,746.0,830.0,4.0,838,834.0,0.0,0.0,69.0,67.0,44.0,1.0,200.0,0,0,13.230392156862745,5.153846153846154,8.433741351782864,2019,12,6,0,0,0,0,0,0,0,0,0,0,0,1
1713,1716.0,7.0,1723.0,2039.0,7.0,2048,2046.0,0.0,0.0,155.0,150.0,136.0,1.0,1090.0,2,3,4.0,-3.7142857142857144,6.624,2019,2,21,0,0,0,0,0,1,0,0,0,0,0,1
1900,2038.0,14.0,2052.0,2154.0,2.0,2036,2156.0,0.0,0.0,156.0,138.0,122.0,1.0,916.0,2,3,11.076335877862595,4.7,8.433741351782864,2019,11,3,0,0,0,0,0,1,0,0,0,0,0,1
740,737.0,12.0,749.0,854.0,10.0,919,904.0,0.0,0.0,99.0,87.0,65.0,1.0,449.0,0,0,6.291970802919708,9.715909090909092,5.238848337388483,2018,5,5,0,0,0,0,0,0,0,0,0,0,0,0
900,853.0,22.0,915.0,1142.0,7.0,1230,1149.0,0.0,0.0,390.0,356.0,327.0,1.0,2422.0,0,1,4.462068965517242,4.681632653061224,0.2513274336283186,2019,1,15,0,0,0,0,0,1,0,0,0,0,0,1
1136,1127.0,19.0,1146.0,1909.0,12.0,1935,1921.0,0.0,0.0,299.0,294.0,263.0,1.0,2248.0,0,3,5.229665071770335,9.01863354037267,12.448753462603879,2018,3,9,0,0,0,0,0,1,0,0,0,0,0,0
1110,1107.0,58.0,1205.0,1231.0,2.0,1210,1233.0,0.0,0.0,120.0,146.0,86.0,1.0,501.0,0,1,-3.095890410958904,-5.833333333333333,3.8926503340757237,2019,1,16,0,0,0,0,1,0,0,0,1,0,0,0
950,946.0,21.0,1007.0,1009.0,4.0,1021,1013.0,0.0,0.0,91.0,87.0,62.0,1.0,435.0,0,0,7.691891891891892,39.75,5.238848337388483,2018,8,8,0,0,0,0,0,1,0,0,0,0,0,1
823,819.0,22.0,841.0,930.0,5.0,940,935.0,0.0,0.0,77.0,76.0,49.0,1.0,300.0,0,0,2.3300395256916997,2.5,3.8926503340757237,2018,11,8,0,0,1,0,0,0,0,0,0,0,0,0
1750,2028.0,30.0,2058.0,2328.0,5.0,2054,2333.0,0.0,0.0,124.0,125.0,90.0,1.0,606.0,2,3,8.890721649484536,-0.040169133192389,8.433741351782864,2019,1,25,0,0,0,1,0,0,0,0,0,0,0,1
2045,2041.0,6.0,2047.0,2228.0,8.0,2245,2236.0,0.0,0.0,120.0,115.0,101.0,1.0,651.0,2,2,3.445026178010471,5.244131455399061,4.019512195121951,2018,10,10,0,0,0,0,0,1,0,0,0,0,0,0
1830,1822.0,15.0,1837.0,1919.0,8.0,1935,1927.0,0.0,0.0,65.0,65.0,42.0,1.0,188.0,2,3,6.8076923076923075,3.857142857142857,0.2513274336283186,2019,1,3,0,0,0,0,0,1,0,0,0,0,0,1
1855,1851.0,13.0,1904.0,2055.0,11.0,2116,2106.0,0.0,0.0,141.0,135.0,111.0,1.0,642.0,2,2,13.230392156862745,-5.075,8.433741351782864,2019,4,8,0,0,1,0,0,0,0,0,1,0,0,0
1615,1605.0,39.0,1644.0,1726.0,2.0,1731,1728.0,0.0,0.0,76.0,83.0,42.0,1.0,196.0,1,3,8.890721649484536,-4.615384615384615,8.433741351782864,2019,11,30,0,0,1,0,0,0,0,0,1,0,0,0
1515,1511.0,9.0,1520.0,2203.0,8.0,2232,2211.0,0.0,0.0,257.0,240.0,223.0,1.0,1947.0,1,2,-0.7767857142857143,-0.040169133192389,3.8926503340757237,2019,9,19,0,0,0,0,0,1,0,0,0,0,0,0
1225,1225.0,12.0,1237.0,1340.0,3.0,1345,1343.0,0.0,0.0,80.0,78.0,63.0,1.0,284.0,1,1,13.230392156862745,9.80952380952381,8.433741351782864,2018,4,18,0,0,0,0,0,0,0,0,0,0,0,0
1725,1718.0,19.0,1737.0,1948.0,7.0,2030,1955.0,0.0,0.0,365.0,337.0,311.0,1.0,2442.0,2,3,3.347826086956522,5.244131455399061,0.2513274336283186,2019,10,1,0,0,0,0,0,0,0,0,0,0,0,1
1354,1441.0,20.0,1501.0,1749.0,3.0,1702,1752.0,0.0,0.0,188.0,191.0,168.0,1.0,1211.0,1,3,3.2956521739130435,38.0,12.448753462603879,2019,7,18,0,0,1,0,0,0,0,0,0,0,0,0
1536,1704.0,27.0,1731.0,138.0,18.0,2358,156.0,0.0,0.0,322.0,352.0,307.0,1.0,2611.0,1,2,-0.7767857142857143,5.153846153846154,5.238848337388483,2019,1,21,0,0,0,0,0,1,0,0,0,0,0,0
1500,1456.0,14.0,1510.0,1807.0,3.0,1827,1810.0,0.0,0.0,207.0,194.0,177.0,1.0,1197.0,1,3,8.886138613861386,10.928571428571429,12.448753462603879,2018,12,28,0,0,1,0,0,0,0,0,0,0,0,0
1447,1441.0,12.0,1453.0,1516.0,8.0,1542,1524.0,0.0,0.0,115.0,103.0,83.0,1.0,592.0,1,1,7.691891891891892,-5.428571428571429,5.238848337388483,2019,9,28,0,0,0,0,0,1,0,0,0,0,0,0
1805,1801.0,25.0,1826.0,2115.0,5.0,2122,2120.0,0.0,0.0,137.0,139.0,109.0,1.0,738.0,2,2,8.890721649484536,10.0,8.433741351782864,2018,7,7,0,0,0,0,0,1,0,0,0,0,0,1
1750,1746.0,20.0,1806.0,2001.0,6.0,2016,2007.0,0.0,0.0,86.0,81.0,55.0,1.0,286.0,2,3,8.890721649484536,-5.075,8.433741351782864,2018,8,13,0,0,0,0,0,1,0,0,0,0,0,1
603,610.0,63.0,713.0,1141.0,7.0,1051,1148.0,0.0,0.0,228.0,278.0,208.0,1.0,1533.0,0,0,-3.7142857142857144,4.681632653061224,0.2513274336283186,2018,1,17,0,0,0,0,1,0,0,0,1,0,0,0
950,951.0,20.0,1011.0,1307.0,4.0,1317,1311.0,0.0,0.0,147.0,140.0,116.0,1.0,888.0,0,1,11.076335877862595,6.559837728194726,8.433741351782864,2018,1,23,0,0,0,0,0,1,0,0,0,0,0,0
1758,1756.0,14.0,1810.0,1943.0,6.0,2019,1949.0,0.0,0.0,141.0,113.0,93.0,1.0,645.0,2,3,-5.375,-0.040169133192389,3.8926503340757237,2019,1,10,0,0,0,0,0,0,0,0,0,0,0,1
1647,1636.0,17.0,1653.0,1804.0,9.0,1825,1813.0,0.0,0.0,98.0,97.0,71.0,1.0,447.0,1,3,2.0307692307692307,-0.040169133192389,3.8926503340757237,2019,3,19,0,0,0,0,0,0,0,0,0,0,0,1
530,528.0,20.0,548.0,839.0,9.0,845,848.0,0.0,0.0,135.0,140.0,111.0,1.0,862.0,0,0,11.076335877862595,1.1483253588516746,8.433741351782864,2018,12,3,0,0,0,1,0,0,0,0,0,0,0,1
716,713.0,22.0,735.0,1037.0,7.0,1057,1044.0,0.0,0.0,161.0,151.0,122.0,1.0,1021.0,0,0,7.691891891891892,6.327868852459017,5.238848337388483,2019,12,21,0,0,0,0,0,0,0,0,0,0,0,1
605,610.0,12.0,622.0,844.0,6.0,857,850.0,0.0,0.0,112.0,100.0,82.0,1.0,610.0,0,0,1.4545454545454546,2.8728813559322033,3.8926503340757237,2019,9,27,0,0,0,0,0,1,0,0,1,0,0,0
1420,1415.0,17.0,1432.0,1503.0,3.0,1524,1506.0,0.0,0.0,64.0,51.0,31.0,1.0,190.0,1,1,4.371794871794871,-18.0,3.8926503340757237,2018,10,2,0,0,1,0,0,0,0,0,0,0,0,0
1447,1437.0,19.0,1456.0,2213.0,36.0,2258,2249.0,0.0,0.0,311.0,312.0,257.0,1.0,2398.0,1,2,-2.4029850746268657,5.244131455399061,8.433741351782864,2019,3,21,0,0,0,0,0,1,0,0,0,0,0,1
1755,1751.0,13.0,1804.0,2101.0,5.0,2140,2106.0,0.0,0.0,165.0,135.0,117.0,1.0,1011.0,2,2,8.890721649484536,0.3263157894736842,8.433741351782864,2019,12,14,0,0,0,0,0,0,0,0,1,0,0,0
1616,1612.0,17.0,1629.0,1900.0,4.0,1931,1904.0,0.0,0.0,195.0,172.0,151.0,1.0,1010.0,1,3,9.065217391304348,0.3263157894736842,3.8926503340757237,2019,2,23,0,0,0,0,0,0,0,0,0,0,0,1
955,952.0,23.0,1015.0,1132.0,7.0,1147,1139.0,0.0,0.0,112.0,107.0,77.0,1.0,554.0,0,0,2.3300395256916997,6.327868852459017,3.8926503340757237,2018,6,27,0,0,1,0,0,0,0,0,1,0,0,0
1507,1502.0,14.0,1516.0,1455.0,5.0,1522,1500.0,0.0,0.0,75.0,58.0,39.0,1.0,214.0,1,1,2.3300395256916997,5.515463917525773,3.8926503340757237,2018,7,15,0,0,1,0,0,0,0,0,1,0,0,0
2230,2226.0,15.0,2241.0,2326.0,4.0,2330,2330.0,0.0,0.0,60.0,64.0,45.0,1.0,227.0,3,2,7.691891891891892,-9.0,5.238848337388483,2019,5,14,0,0,0,0,0,1,0,0,0,0,0,1
1535,1534.0,12.0,1546.0,1805.0,3.0,1815,1808.0,0.0,0.0,100.0,94.0,79.0,1.0,580.0,1,3,3.342857142857143,6.114754098360656,4.019512195121951,2018,11,3,0,0,0,0,0,1,0,0,1,0,0,0
1445,1440.0,15.0,1455.0,1644.0,13.0,1709,1657.0,0.0,0.0,84.0,77.0,49.0,1.0,311.0,1,3,4.7272727272727275,2.8728813559322033,3.8926503340757237,2019,9,23,0,0,1,0,0,0,0,0,0,0,0,0
1531,1520.0,12.0,1532.0,1903.0,9.0,1928,1912.0,0.0,0.0,177.0,172.0,151.0,1.0,1208.0,1,3,-3.5,-11.666666666666666,6.624,2019,1,2,0,0,1,0,0,0,0,0,0,0,0,1
1730,1722.0,12.0,1734.0,1813.0,13.0,1848,1826.0,0.0,0.0,78.0,64.0,39.0,1.0,222.0,2,3,-22.0,6.559837728194726,8.433741351782864,2019,5,8,0,0,1,0,0,0,0,0,1,0,0,0
1015,1136.0,13.0,1149.0,1449.0,2.0,1335,1451.0,0.0,0.0,140.0,135.0,120.0,1.0,931.0,0,1,4.371794871794871,7.389830508474576,3.8926503340757237,2019,10,27,0,0,0,0,0,0,0,0,1,0,0,0
1520,1519.0,8.0,1527.0,1616.0,3.0,1640,1619.0,0.0,0.0,80.0,60.0,49.0,1.0,302.0,1,1,7.486486486486487,0.8607594936708861,4.019512195121951,2019,11,16,0,0,0,0,0,1,0,0,0,0,0,1
830,821.0,20.0,841.0,900.0,3.0,924,903.0,0.0,0.0,114.0,102.0,79.0,1.0,532.0,0,0,-3.095890410958904,5.541666666666667,3.8926503340757237,2018,6,25,0,0,0,0,0,1,0,0,0,0,0,1
1315,1322.0,17.0,1339.0,1525.0,5.0,1530,1530.0,0.0,0.0,75.0,68.0,46.0,1.0,264.0,1,1,8.890721649484536,24.59016393442623,5.238848337388483,2018,9,24,0,0,0,0,0,0,0,0,1,0,0,0
540,539.0,12.0,551.0,844.0,7.0,905,851.0,0.0,0.0,145.0,132.0,113.0,1.0,994.0,0,0,6.6125,6.617142857142857,4.019512195121951,2018,3,7,0,0,0,0,0,1,0,0,1,0,0,0
1430,1415.0,4.0,1419.0,1643.0,21.0,1716,1704.0,0.0,0.0,106.0,109.0,84.0,1.0,526.0,1,3,-3.8,0.8680555555555556,5.238848337388483,2018,12,17,0,0,0,0,0,1,0,0,0,0,0,1
1345,1340.0,21.0,1401.0,1505.0,15.0,1523,1520.0,0.0,0.0,98.0,100.0,64.0,1.0,391.0,1,1,11.076335877862595,-2.1129943502824857,8.433741351782864,2019,6,6,0,0,0,0,0,1,0,0,0,0,0,1
1755,1743.0,16.0,1759.0,2043.0,4.0,2113,2047.0,0.0,0.0,198.0,184.0,164.0,1.0,1096.0,2,2,9.065217391304348,-0.5247524752475248,5.238848337388483,2018,10,27,0,0,1,0,0,0,0,0,0,0,0,1
1200,1200.0,8.0,1208.0,1246.0,8.0,1309,1254.0,0.0,0.0,69.0,54.0,38.0,1.0,145.0,1,1,-15.0,-0.040169133192389,3.8926503340757237,2019,6,20,0,0,1,0,0,0,0,0,1,0,0,0
1100,1101.0,11.0,1112.0,1246.0,8.0,1305,1254.0,0.0,0.0,65.0,53.0,34.0,1.0,134.0,0,1,-3.32,-0.040169133192389,3.8926503340757237,2018,7,14,0,0,1,0,0,0,0,0,1,0,0,0
1159,1212.0,32.0,1244.0,1450.0,6.0,1500,1456.0,0.0,0.0,181.0,164.0,126.0,1.0,1035.0,0,1,6.580645161290323,5.853982300884955,3.8926503340757237,2018,1,29,0,0,1,0,0,0,0,0,0,0,0,0
2005,1959.0,9.0,2008.0,2201.0,5.0,2220,2206.0,0.0,0.0,75.0,67.0,53.0,1.0,338.0,2,2,1.3088235294117647,9.380952380952381,4.019512195121951,2019,11,19,0,0,0,0,0,1,0,0,1,0,0,0
1745,1743.0,11.0,1754.0,1909.0,10.0,1935,1919.0,0.0,0.0,170.0,156.0,135.0,1.0,986.0,2,3,11.520361990950226,6.182608695652174,3.8926503340757237,2019,10,9,0,0,0,0,0,1,0,0,0,0,0,0
740,735.0,19.0,754.0,821.0,5.0,841,826.0,0.0,0.0,61.0,51.0,27.0,1.0,125.0,0,0,7.538461538461538,8.167138810198301,8.433741351782864,2019,3,31,0,0,0,0,0,1,0,0,0,0,0,1
946,1154.0,15.0,1209.0,1309.0,16.0,1113,1325.0,0.0,0.0,207.0,211.0,180.0,1.0,1346.0,0,0,5.0594059405940595,5.229166666666667,8.433741351782864,2019,9,22,0,0,1,0,0,0,0,0,0,0,0,1
1942,1935.0,10.0,1945.0,2041.0,6.0,2109,2047.0,0.0,0.0,87.0,72.0,56.0,1.0,369.0,2,2,0.3026315789473684,5.153846153846154,10.057142857142857,2018,12,10,0,0,0,0,0,1,0,0,0,0,0,1
725,716.0,14.0,730.0,912.0,9.0,939,921.0,0.0,0.0,254.0,245.0,222.0,1.0,1589.0,0,0,4.371794871794871,5.244131455399061,8.433741351782864,2019,9,2,0,0,0,0,0,0,0,0,0,0,0,1
625,626.0,28.0,654.0,853.0,10.0,840,903.0,0.0,0.0,255.0,277.0,239.0,1.0,1660.0,0,0,7.691891891891892,4.681632653061224,0.2513274336283186,2018,7,29,0,0,1,0,0,0,0,0,0,0,0,1
1923,2000.0,46.0,2046.0,2354.0,8.0,2307,2.0,0.0,0.0,164.0,182.0,128.0,1.0,1075.0,2,2,5.0594059405940595,2.8728813559322033,10.057142857142857,2018,8,10,0,0,1,0,0,0,0,0,0,0,0,1
830,831.0,12.0,843.0,945.0,6.0,1000,951.0,0.0,0.0,150.0,140.0,122.0,1.0,849.0,0,0,20.952662721893493,0.8607594936708861,4.019512195121951,2019,10,15,0,0,0,0,0,1,0,0,1,0,0,0
510,506.0,24.0,530.0,639.0,11.0,701,650.0,0.0,0.0,111.0,104.0,69.0,1.0,466.0,0,0,-3.6666666666666665,0.8680555555555556,5.238848337388483,2019,11,13,0,0,0,0,0,0,0,0,0,0,0,1
1115,1111.0,19.0,1130.0,1353.0,8.0,1409,1401.0,0.0,0.0,174.0,170.0,143.0,1.0,1107.0,0,1,3.3803418803418803,9.380952380952381,3.8926503340757237,2019,7,11,0,0,0,0,0,0,0,0,0,0,0,1
1130,1129.0,9.0,1138.0,1623.0,4.0,1650,1627.0,0.0,0.0,200.0,178.0,165.0,1.0,1497.0,0,1,0.6896551724137931,3.1204819277108435,4.019512195121951,2018,11,5,0,0,0,0,0,1,0,0,0,0,0,0
1220,1212.0,20.0,1232.0,1813.0,5.0,1815,1818.0,0.0,0.0,235.0,246.0,221.0,1.0,1626.0,1,3,-1.7521367521367521,6.114754098360656,0.2513274336283186,2019,6,30,0,0,0,0,0,1,0,0,1,0,0,0
1544,1543.0,10.0,1553.0,1652.0,4.0,1705,1656.0,0.0,0.0,81.0,73.0,59.0,1.0,335.0,1,3,6.291970802919708,24.59016393442623,5.238848337388483,2019,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1230,1237.0,11.0,1248.0,1352.0,5.0,1350,1357.0,0.0,0.0,80.0,80.0,64.0,1.0,326.0,1,1,-3.3,5.244131455399061,4.019512195121951,2018,11,22,0,0,1,0,0,0,0,0,1,0,0,0
55,210.0,14.0,224.0,530.0,10.0,441,540.0,0.0,0.0,166.0,150.0,126.0,1.0,1024.0,3,2,3.3803418803418803,8.167138810198301,16.61875,2018,8,18,0,0,0,0,0,1,0,0,1,0,0,0
835,831.0,18.0,849.0,1011.0,3.0,1022,1014.0,0.0,0.0,107.0,103.0,82.0,1.0,508.0,0,0,11.520361990950226,-9.733333333333333,3.8926503340757237,2019,3,20,0,0,1,0,0,0,0,0,0,0,0,1
1640,1648.0,12.0,1700.0,1728.0,6.0,1735,1734.0,0.0,0.0,175.0,166.0,148.0,1.0,1226.0,1,3,6.6125,0.3,12.448753462603879,2018,7,18,0,0,0,0,0,1,0,0,0,0,0,0
1813,1813.0,19.0,1832.0,2012.0,23.0,2025,2035.0,0.0,0.0,132.0,142.0,100.0,1.0,693.0,2,3,6.2727272727272725,6.559837728194726,8.433741351782864,2019,9,5,0,0,0,0,0,1,0,0,0,0,0,1
1650,1648.0,9.0,1657.0,1804.0,4.0,1810,1808.0,0.0,0.0,80.0,80.0,67.0,1.0,462.0,1,3,6.2727272727272725,8.241379310344827,4.019512195121951,2018,1,23,0,0,0,0,0,1,0,0,0,0,0,0
630,624.0,12.0,636.0,919.0,7.0,940,926.0,0.0,0.0,130.0,122.0,103.0,1.0,733.0,0,0,8.890721649484536,5.853982300884955,5.238848337388483,2019,3,13,0,0,1,0,0,0,0,0,0,0,0,1
715,706.0,18.0,724.0,822.0,7.0,840,829.0,0.0,0.0,85.0,83.0,58.0,1.0,310.0,0,0,3.347826086956522,6.327868852459017,8.433741351782864,2019,5,20,0,0,0,0,0,1,0,0,1,0,0,0
1233,1325.0,10.0,1335.0,1417.0,12.0,1345,1429.0,0.0,0.0,72.0,64.0,42.0,1.0,247.0,1,1,3.2388059701492535,6.182608695652174,5.238848337388483,2018,2,16,0,0,1,0,0,0,0,0,0,0,0,0
800,758.0,9.0,807.0,947.0,10.0,1015,957.0,0.0,0.0,255.0,239.0,220.0,1.0,1618.0,0,0,-3.32,2.7822222222222224,4.019512195121951,2018,2,11,0,0,1,0,0,0,0,0,0,0,0,1
1920,1912.0,11.0,1923.0,2028.0,4.0,2050,2032.0,0.0,0.0,90.0,80.0,65.0,1.0,476.0,2,3,6.6,13.5,3.8926503340757237,2018,10,5,0,0,1,0,0,0,0,0,0,0,0,1
1730,1726.0,16.0,1742.0,1829.0,7.0,1854,1836.0,0.0,0.0,84.0,70.0,47.0,1.0,239.0,2,3,22.5,14.5,8.433741351782864,2018,12,31,0,0,1,0,0,0,0,0,1,0,0,0
801,830.0,25.0,855.0,1046.0,4.0,1013,1050.0,0.0,0.0,132.0,140.0,111.0,1.0,549.0,0,0,9.065217391304348,12.64,5.238848337388483,2018,2,6,0,0,0,0,0,0,0,0,0,1,0,0
1053,1056.0,36.0,1132.0,1438.0,5.0,1351,1443.0,0.0,0.0,238.0,287.0,246.0,1.0,1533.0,0,1,3.3803418803418803,16.625,3.8926503340757237,2019,4,11,0,0,1,0,0,0,0,0,0,0,0,1
1845,1859.0,17.0,1916.0,2032.0,6.0,2035,2038.0,0.0,0.0,110.0,99.0,76.0,1.0,489.0,2,3,-6.176470588235294,1.1483253588516746,8.433741351782864,2019,8,20,0,0,1,0,0,0,0,0,1,0,0,0
1140,1140.0,10.0,1150.0,1443.0,10.0,1502,1453.0,0.0,0.0,142.0,133.0,113.0,1.0,862.0,0,1,-0.7767857142857143,8.167138810198301,8.433741351782864,2019,9,2,0,0,0,0,0,1,0,0,0,0,0,1
939,934.0,14.0,948.0,1042.0,3.0,1103,1045.0,0.0,0.0,84.0,71.0,54.0,1.0,363.0,0,0,2.3300395256916997,12.2,3.8926503340757237,2018,2,9,0,0,0,0,0,1,0,0,0,0,0,0
1212,1203.0,12.0,1215.0,1603.0,8.0,1630,1611.0,0.0,0.0,198.0,188.0,168.0,1.0,1448.0,1,1,-12.153846153846153,4.681632653061224,0.2513274336283186,2018,5,29,0,0,1,0,0,0,0,0,0,0,0,0
1035,1029.0,14.0,1043.0,1618.0,2.0,1649,1620.0,0.0,0.0,254.0,231.0,215.0,1.0,1911.0,0,1,3.780821917808219,-2.0985915492957745,0.2513274336283186,2018,10,27,0,0,0,0,0,0,0,0,0,0,0,1
1621,1610.0,14.0,1624.0,1749.0,7.0,1810,1756.0,0.0,0.0,109.0,106.0,85.0,1.0,598.0,1,3,11.5,9.380952380952381,5.238848337388483,2019,9,28,0,0,0,0,0,0,0,0,0,0,0,1
1659,1651.0,21.0,1712.0,2240.0,5.0,2307,2245.0,0.0,0.0,248.0,234.0,208.0,1.0,1846.0,1,2,3.780821917808219,6.559837728194726,8.433741351782864,2019,11,24,0,0,0,0,0,1,0,0,0,0,0,0
1000,1000.0,13.0,1013.0,1118.0,4.0,1125,1122.0,0.0,0.0,85.0,82.0,65.0,1.0,417.0,0,0,2.0987654320987654,3.3306451612903225,4.019512195121951,2019,12,3,0,0,1,0,0,0,0,0,1,0,0,0
644,636.0,13.0,649.0,858.0,33.0,925,931.0,0.0,0.0,161.0,175.0,129.0,1.0,977.0,0,0,6.6125,6.559837728194726,8.433741351782864,2018,2,4,0,0,0,0,0,1,0,0,0,1,0,0
700,659.0,12.0,711.0,901.0,6.0,918,907.0,0.0,0.0,138.0,128.0,110.0,1.0,666.0,0,0,13.978378378378379,-0.040169133192389,3.8926503340757237,2019,1,2,0,0,0,0,0,0,0,0,1,0,0,0
1110,1106.0,12.0,1118.0,1212.0,3.0,1220,1215.0,0.0,0.0,70.0,69.0,54.0,1.0,319.0,0,1,0.5,6.114754098360656,4.019512195121951,2019,6,14,0,0,0,0,0,1,0,0,0,0,0,1
1335,1355.0,10.0,1405.0,1503.0,3.0,1500,1506.0,0.0,0.0,85.0,71.0,58.0,1.0,358.0,1,1,-3.3,5.541666666666667,4.019512195121951,2019,11,17,0,0,0,0,0,1,0,0,0,0,0,1
1755,1746.0,12.0,1758.0,2027.0,13.0,2057,2040.0,0.0,0.0,122.0,114.0,89.0,1.0,696.0,2,3,3.2388059701492535,-0.040169133192389,3.8926503340757237,2018,4,2,0,0,1,0,0,0,0,0,0,0,0,1
1020,1017.0,26.0,1043.0,1153.0,4.0,1203,1157.0,0.0,0.0,103.0,100.0,70.0,1.0,416.0,0,1,8.890721649484536,4.414634146341464,8.433741351782864,2019,5,11,0,0,1,0,0,0,0,0,0,0,0,0
1206,1200.0,12.0,1212.0,1245.0,4.0,1315,1249.0,0.0,0.0,129.0,109.0,93.0,1.0,651.0,1,1,11.520361990950226,4.414634146341464,3.8926503340757237,2018,5,10,0,0,1,0,0,0,0,0,0,0,0,1
605,558.0,19.0,617.0,755.0,5.0,815,800.0,0.0,0.0,130.0,122.0,98.0,1.0,696.0,0,0,3.3803418803418803,3.857142857142857,4.019512195121951,2019,3,12,0,0,0,0,1,0,0,0,0,0,0,1
1623,1744.0,14.0,1758.0,1755.0,24.0,1649,1819.0,0.0,0.0,86.0,95.0,57.0,1.0,296.0,1,1,2.0307692307692307,6.559837728194726,5.238848337388483,2019,10,10,0,0,0,0,0,1,0,0,1,0,0,0
2025,2321.0,19.0,2340.0,2316.0,11.0,2030,2327.0,0.0,0.0,65.0,66.0,36.0,1.0,137.0,2,3,9.133333333333333,6.559837728194726,8.433741351782864,2018,9,25,0,0,1,0,0,0,0,0,1,0,0,0
1955,1950.0,14.0,2004.0,2249.0,6.0,2305,2255.0,0.0,0.0,130.0,125.0,105.0,1.0,771.0,2,2,5.0594059405940595,-4.423076923076923,8.433741351782864,2018,8,31,0,0,0,0,0,1,0,0,1,0,0,0
650,641.0,48.0,729.0,827.0,6.0,802,833.0,0.0,0.0,72.0,112.0,58.0,1.0,200.0,0,0,13.230392156862745,5.153846153846154,8.433741351782864,2018,1,30,0,0,0,1,0,0,0,0,0,1,0,0
1000,1000.0,25.0,1025.0,1802.0,5.0,1829,1807.0,0.0,0.0,329.0,307.0,277.0,1.0,2565.0,0,3,3.780821917808219,11.608910891089108,8.433741351782864,2019,2,11,0,0,0,0,0,0,0,0,0,0,0,0
1744,1748.0,19.0,1807.0,1832.0,5.0,1834,1837.0,0.0,0.0,50.0,49.0,25.0,1.0,91.0,2,3,6.291970802919708,3.0,5.238848337388483,2019,4,15,0,0,0,0,0,1,0,0,0,0,0,1
820,810.0,10.0,820.0,923.0,12.0,1008,935.0,0.0,0.0,108.0,85.0,63.0,1.0,430.0,0,0,6.6,0.8680555555555556,5.238848337388483,2018,2,15,0,0,1,0,0,0,0,0,0,0,0,0
1915,1921.0,20.0,1941.0,2036.0,18.0,2050,2054.0,0.0,0.0,95.0,93.0,55.0,1.0,337.0,2,3,3.780821917808219,12.79734219269103,5.238848337388483,2019,3,22,0,0,1,0,0,0,0,0,0,0,0,0
850,848.0,11.0,859.0,1207.0,10.0,1229,1217.0,0.0,0.0,159.0,149.0,128.0,1.0,930.0,0,1,4.371794871794871,0.8680555555555556,3.8926503340757237,2018,7,14,0,0,0,0,0,1,0,0,0,0,0,1
2001,1959.0,37.0,2036.0,2116.0,10.0,2125,2126.0,0.0,0.0,84.0,87.0,40.0,1.0,226.0,2,2,2.3300395256916997,0.8680555555555556,3.8926503340757237,2019,2,27,0,0,0,0,0,0,0,0,1,0,0,0
849,833.0,13.0,846.0,1128.0,5.0,1139,1133.0,0.0,0.0,170.0,180.0,162.0,1.0,1144.0,0,0,-1.4615384615384615,3.0,6.624,2019,4,29,0,0,0,0,0,1,0,0,0,0,0,1
1030,1021.0,17.0,1038.0,1115.0,13.0,1132,1128.0,0.0,0.0,62.0,67.0,37.0,1.0,134.0,0,0,14.2,6.182608695652174,5.238848337388483,2018,5,8,0,0,0,0,0,1,0,0,0,0,0,1
