fl_date,city,count,weather_categ
2018-11-24,"Chicago, IL",3,rain
2019-01-05,"Houston, TX",3,sunny
2019-09-13,"Houston, TX",3,sunny
2019-04-26,"Houston, TX",3,sunny
2018-05-25,"Chicago, IL",3,sunny
2019-09-13,"Phoenix, AZ",3,sunny
2019-09-13,"San Francisco, CA",3,sunny
2019-09-14,"Chicago, IL",3,sunny
2018-03-27,"Chicago, IL",3,rain
2018-05-23,"Los Angeles, CA",3,cloudy
2019-09-15,"Chicago, IL",3,rain
2019-10-27,"San Francisco, CA",3,sunny
2019-10-27,"San Diego, CA",3,sunny
2019-04-24,"New York, NY",3,sunny
2019-10-27,"Newark, NJ",3,rain
2018-12-30,"Chicago, IL",3,sunny
2018-05-29,"Atlanta, GA",3,rain
2019-11-01,"Las Vegas, NV",3,sunny
2018-05-29,"Detroit, MI",3,sunny
2019-01-03,"Dallas/Fort Worth, TX",3,rain
2018-06-05,"Chicago, IL",3,sunny
2018-11-17,"Newark, NJ",3,sunny
2019-11-04,"Minneapolis, MN",3,cloudy
2018-11-17,"Seattle, WA",3,sunny
2019-09-05,"New York, NY",3,cloudy
2019-09-05,"San Francisco, CA",3,cloudy
2018-03-20,"Houston, TX",3,sunny
2018-03-20,"Los Angeles, CA",3,cloudy
2019-09-07,"Chicago, IL",3,cloudy
2018-03-20,"Miami, FL",3,sunny
2019-09-07,"Detroit, MI",3,cloudy
2019-01-04,"Los Angeles, CA",3,sunny
2018-11-19,"Dallas/Fort Worth, TX",3,cloudy
2018-11-19,"Las Vegas, NV",3,sunny
2018-11-19,"Los Angeles, CA",3,sunny
2019-03-28,"Atlanta, GA",3,sunny
2019-01-04,"Denver, CO",3,sunny
2018-11-19,"St. Louis, MO",3,cloudy
2018-03-21,"Denver, CO",3,sunny
2019-11-03,"Denver, CO",3,sunny
2019-11-03,"Chicago, IL",3,cloudy
2019-01-04,"Atlanta, GA",3,rain
2019-09-09,"New York, NY",3,rain
2018-03-21,"Tampa, FL",3,cloudy
2018-05-31,"Atlanta, GA",3,rain
2019-09-10,"New York, NY",3,cloudy
2019-11-02,"Atlanta, GA",3,sunny
2019-09-11,"Chicago, IL",3,sunny
2019-03-29,"Chicago, IL",3,rain
2018-03-13,"New York, NY",3,snow
2019-01-18,"Chicago, IL",3,cloudy
2019-07-08,"Denver, CO",3,rain
2019-07-11,"Orlando, FL",3,rain
2019-06-25,"Baltimore, MD",3,rain
2018-08-19,"Denver, CO",3,rain
2018-08-09,"Seattle, WA",3,sunny
2019-12-24,"Chicago, IL",3,sunny
2019-03-04,"New York, NY",3,snow
2019-07-17,"New York, NY",3,rain
2019-02-08,"New York, NY",3,rain
2019-12-19,"Seattle, WA",3,rain
2019-07-17,"Philadelphia, PA",3,rain
2019-02-21,"Portland, OR",3,sunny
2019-07-17,"Washington, DC",3,rain
2019-06-24,"Newark, NJ",3,sunny
2018-01-05,"New York, NY",3,sunny
2019-12-23,"Phoenix, AZ",3,cloudy
2019-06-18,"Atlanta, GA",3,rain
2019-06-25,"Charlotte, NC",3,sunny
2018-01-14,"Denver, CO",3,sunny
2018-01-14,"Dallas/Fort Worth, TX",3,sunny
2019-02-17,"Los Angeles, CA",3,sunny
2019-06-17,"Washington, DC",3,rain
2019-02-17,"Denver, CO",3,sunny
2018-08-10,"Atlanta, GA",3,rain
2018-09-07,"Chicago, IL",3,rain
2019-06-25,"Denver, CO",3,sunny
2019-12-28,"Los Angeles, CA",3,sunny
2019-06-07,"Chicago, IL",3,sunny
2018-08-18,"Seattle, WA",3,sunny
2019-12-28,"Las Vegas, NV",3,sunny
2019-02-16,"Washington, DC",3,sunny
2018-01-14,"Chicago, IL",3,cloudy
2019-12-12,"Atlanta, GA",3,rain
2018-09-08,"Detroit, MI",3,sunny
2018-09-18,"Atlanta, GA",3,sunny
2019-02-08,"Portland, OR",3,snow & rain
2019-12-29,"Phoenix, AZ",3,sunny
2019-06-18,"Washington, DC",3,rain
2019-07-09,"New York, NY",3,sunny
2019-07-06,"Atlanta, GA",3,cloudy
2018-09-10,"New York, NY",3,rain
2019-02-18,"New York, NY",3,rain
2019-02-20,"St. Louis, MO",3,rain
2018-08-07,"Denver, CO",3,rain
2019-07-19,"Baltimore, MD",3,sunny
2019-06-09,"New York, NY",3,sunny
2019-07-19,"Atlanta, GA",3,rain
2019-07-05,"Atlanta, GA",3,rain
2019-02-27,"St. Louis, MO",3,cloudy
2019-06-12,"Newark, NJ",3,sunny
2019-06-02,"New York, NY",3,rain
2018-10-06,"Atlanta, GA",3,sunny
2018-08-28,"Charlotte, NC",3,sunny
2019-06-08,"Denver, CO",3,rain
2019-07-18,"San Francisco, CA",3,cloudy
2019-06-08,"Dallas/Fort Worth, TX",3,sunny
2019-02-08,"St. Louis, MO",3,sunny
2019-02-08,"Seattle, WA",3,snow
2019-07-11,"Denver, CO",3,sunny
2019-06-24,"Charlotte, NC",3,sunny
2019-06-24,"Chicago, IL",3,rain
2018-01-05,"Atlanta, GA",3,sunny
2018-08-28,"Atlanta, GA",3,sunny
2018-10-05,"Denver, CO",3,rain
2018-10-05,"Cleveland, OH",3,rain
2019-12-18,"Charlotte, NC",3,sunny
2019-02-03,"Chicago, IL",3,cloudy
2019-02-13,"New York, NY",3,rain
2018-08-10,"San Diego, CA",3,sunny
2019-03-03,"Salt Lake City, UT",3,snow
2019-02-14,"Minneapolis, MN",3,cloudy
2018-01-24,"Chicago, IL",3,cloudy
2018-08-12,"Washington, DC",3,rain
2018-09-20,"Seattle, WA",3,rain
2018-01-26,"New York, NY",3,sunny
2018-08-13,"Atlanta, GA",3,sunny
2018-08-13,"Austin, TX",3,cloudy
2018-10-02,"Atlanta, GA",3,sunny
2018-08-15,"Los Angeles, CA",3,sunny
2019-12-15,"Charlotte, NC",3,sunny
2018-01-11,"New York, NY",3,cloudy
2019-06-15,"Fort Lauderdale, FL",3,rain
2018-08-30,"New York, NY",3,sunny
2018-01-26,"Dallas/Fort Worth, TX",3,cloudy
2019-12-13,"New York, NY",3,rain
2018-08-15,"Kahului, HI",3,no weather data
2018-09-23,"Denver, CO",3,sunny
2019-06-15,"Chicago, IL",3,rain
2019-06-15,"Charlotte, NC",3,sunny
2019-03-01,"Washington, DC",3,snow & rain
2019-07-15,"Detroit, MI",3,rain
2018-08-31,"Atlanta, GA",3,sunny
2019-02-06,"Denver, CO",3,snow
2018-01-10,"Seattle, WA",3,rain
2019-12-26,"Charlotte, NC",3,sunny
2019-06-14,"New York, NY",3,sunny
2018-08-31,"Boston, MA",3,cloudy
2019-02-06,"Chicago, IL",3,rain
2019-07-15,"Atlanta, GA",3,cloudy
2018-01-25,"Newark, NJ",3,sunny
2019-12-26,"Dallas/Fort Worth, TX",3,cloudy
2018-09-20,"Pittsburgh, PA",3,sunny
2019-06-05,"Atlanta, GA",3,cloudy
2018-08-10,"Seattle, WA",3,sunny
2019-02-14,"Chicago, IL",3,cloudy
2019-12-12,"Charlotte, NC",3,sunny
2019-02-22,"Houston, TX",3,rain
2018-09-23,"Orlando, FL",3,rain
2018-01-28,"Chicago, IL",3,cloudy
2018-09-23,"New York, NY",3,cloudy
2018-10-01,"Atlanta, GA",3,cloudy
2019-07-03,"Atlanta, GA",3,cloudy
2019-12-28,"Chicago, IL",3,rain
2018-10-04,"Detroit, MI",3,rain
2019-02-07,"Charlotte, NC",3,cloudy
2018-10-04,"Denver, CO",3,sunny
2018-09-06,"Atlanta, GA",3,cloudy
2019-07-13,"Denver, CO",3,sunny
2018-08-29,"Phoenix, AZ",3,sunny
2018-09-19,"New York, NY",3,cloudy
2018-08-30,"Dallas/Fort Worth, TX",3,sunny
2019-06-04,"Denver, CO",3,rain
2018-10-04,"Atlanta, GA",3,sunny
2018-09-19,"Washington, DC",3,sunny
2018-09-04,"Oakland, CA",3,sunny
2019-06-13,"Raleigh/Durham, NC",3,rain
2018-01-26,"Washington, DC",3,sunny
2019-02-14,"Houston, TX",3,sunny
2018-10-03,"Phoenix, AZ",3,rain
2018-10-01,"Nashville, TN",3,rain
2018-09-04,"Los Angeles, CA",3,cloudy
2018-09-20,"Chicago, IL",3,rain
2019-02-16,"Dallas/Fort Worth, TX",3,cloudy
2018-09-20,"Dallas/Fort Worth, TX",3,rain
2018-10-01,"New York, NY",3,cloudy
2019-07-06,"Cincinnati, OH",3,rain
2019-12-23,"Washington, DC",3,sunny
2019-12-21,"Atlanta, GA",3,rain
2019-06-21,"Dallas/Fort Worth, TX",3,sunny
2019-07-20,"Phoenix, AZ",3,sunny
2019-02-11,"Austin, TX",3,rain
2019-06-10,"Houston, TX",3,cloudy
2019-07-08,"New York, NY",3,rain
2019-06-23,"Boston, MA",3,sunny
2019-12-07,"Atlanta, GA",3,cloudy
2019-12-22,"Chicago, IL",3,sunny
2018-08-04,"Chicago, IL",3,sunny
2019-06-11,"Las Vegas, NV",3,sunny
2019-03-06,"Chicago, IL",3,sunny
2019-05-31,"Atlanta, GA",3,sunny
2019-06-19,"Washington, DC",3,rain
2018-08-24,"Denver, CO",3,sunny
2018-08-23,"Denver, CO",3,sunny
2019-02-19,"New York, NY",3,sunny
2018-09-27,"Dallas/Fort Worth, TX",3,cloudy
2019-02-27,"Chicago, IL",3,cloudy
2018-10-09,"Chicago, IL",3,sunny
2018-09-16,"Las Vegas, NV",3,sunny
2019-02-11,"Chicago, IL",3,cloudy
2019-02-01,"New York, NY",3,sunny
2019-06-19,"Detroit, MI",3,cloudy
2019-02-26,"Chicago, IL",3,cloudy
2019-07-22,"Atlanta, GA",3,rain
2018-09-16,"Phoenix, AZ",3,sunny
2019-02-26,"San Francisco, CA",3,rain
2019-02-26,"New York, NY",3,sunny
2018-08-04,"Denver, CO",3,sunny
2018-01-19,"Atlanta, GA",3,sunny
2019-06-21,"Chicago, IL",3,sunny
2019-12-08,"Seattle, WA",3,cloudy
2019-02-20,"Denver, CO",3,sunny
2019-03-06,"Dallas/Fort Worth, TX",3,sunny
2019-12-06,"Seattle, WA",3,cloudy
2019-12-21,"Seattle, WA",3,rain
2019-12-20,"New York, NY",3,sunny
2019-06-20,"Dallas/Fort Worth, TX",3,sunny
2019-06-10,"Chicago, IL",3,rain
2019-12-09,"Chicago, IL",3,rain
2019-06-01,"Houston, TX",3,cloudy
2019-07-20,"Chicago, IL",3,sunny
2019-02-20,"Miami, FL",3,sunny
2019-06-23,"Chicago, IL",3,rain
2019-06-11,"Dallas/Fort Worth, TX",3,sunny
2019-05-30,"Washington, DC",3,cloudy
2019-07-20,"Baltimore, MD",3,sunny
2018-08-23,"Minneapolis, MN",3,cloudy
2019-12-21,"Chicago, IL",3,sunny
2019-07-09,"Minneapolis, MN",3,rain
2019-09-04,"Houston, TX",2,sunny
2019-04-25,"Charlotte, NC",2,cloudy
2018-08-30,"Cleveland, OH",2,rain
2018-08-24,"Houston, TX",2,sunny
2019-06-13,"San Diego, CA",2,cloudy
2019-05-02,"Salt Lake City, UT",2,sunny
2019-09-04,"Las Vegas, NV",2,sunny
2019-09-14,"Phoenix, AZ",2,rain
2019-05-02,"Detroit, MI",2,rain
2018-05-25,"Dallas/Fort Worth, TX",2,sunny
2019-09-15,"Philadelphia, PA",2,rain
2018-08-29,"Philadelphia, PA",2,sunny
2019-09-15,"Orlando, FL",2,cloudy
2019-09-15,"Atlanta, GA",2,sunny
2018-05-22,"Seattle, WA",2,sunny
2019-04-26,"Newark, NJ",2,rain
2018-05-22,"Sacramento, CA",2,sunny
2019-09-15,"Houston, TX",2,sunny
2018-08-29,"New York, NY",2,sunny
2018-11-16,"Houston, TX",2,sunny
2019-09-15,"Indianapolis, IN",2,sunny
2019-04-24,"Phoenix, AZ",2,sunny
2019-07-01,"Seattle, WA",2,sunny
2018-09-23,"Houston, TX",2,rain
2019-04-26,"Dallas/Fort Worth, TX",2,sunny
2019-09-14,"Atlanta, GA",2,cloudy
2018-05-24,"Minneapolis, MN",2,rain
2018-11-25,"Atlanta, GA",2,rain
2018-05-24,"Phoenix, AZ",2,sunny
2019-07-01,"Washington, DC",2,sunny
2019-04-25,"New York, NY",2,cloudy
2018-08-30,"Austin, TX",2,sunny
2018-08-30,"Baltimore, MD",2,sunny
2018-08-24,"Las Vegas, NV",2,sunny
2018-05-23,"Portland, OR",2,sunny
2018-06-06,"Orlando, FL",2,rain
2019-09-03,"Atlanta, GA",2,sunny
2019-04-26,"Atlanta, GA",2,rain
2019-04-25,"Houston, TX",2,rain
2018-11-25,"Houston, TX",2,cloudy
2019-04-26,"Bend/Redmond, OR",2,sunny
2019-06-13,"Portland, OR",2,sunny
2019-05-02,"Minneapolis, MN",2,cloudy
2018-11-15,"Tampa, FL",2,cloudy
2019-09-03,"Las Vegas, NV",2,sunny
2019-05-02,"Los Angeles, CA",2,sunny
2018-08-24,"Los Angeles, CA",2,sunny
2019-09-03,"Denver, CO",2,sunny
2019-04-25,"Dallas/Fort Worth, TX",2,rain
2019-09-03,"San Francisco, CA",2,cloudy
2019-06-11,"Charlotte, NC",2,sunny
2019-07-06,"Dallas/Fort Worth, TX",2,sunny
2018-08-30,"Jacksonville, FL",2,rain
2019-06-13,"San Francisco, CA",2,sunny
2019-07-01,"Houston, TX",2,rain
2018-08-24,"Buffalo, NY",2,sunny
2019-09-19,"Boston, MA",2,sunny
2019-06-14,"Dallas, TX",2,sunny
2019-07-01,"Dallas/Fort Worth, TX",2,rain
2019-06-14,"Chicago, IL",2,sunny
2019-07-01,"Honolulu, HI",2,rain
2018-05-19,"Chicago, IL",2,rain
2018-05-19,"Denver, CO",2,rain
2019-04-24,"New Orleans, LA",2,cloudy
2019-09-02,"Denver, CO",2,sunny
2018-11-15,"Dallas/Fort Worth, TX",2,sunny
2019-04-23,"Atlanta, GA",2,sunny
2018-08-30,"Portland, OR",2,cloudy
2018-06-07,"Newark, NJ",2,cloudy
2019-09-18,"Seattle, WA",2,rain
2018-05-19,"Miami, FL",2,rain
2019-06-14,"Denver, CO",2,sunny
2019-09-02,"Dallas/Fort Worth, TX",2,sunny
2019-09-19,"Houston, TX",2,rain
2018-06-07,"Washington, DC",2,cloudy
2019-06-30,"Washington, DC",2,sunny
2019-09-02,"Chicago, IL",2,sunny
2018-08-31,"Dallas, TX",2,sunny
2018-05-17,"Phoenix, AZ",2,sunny
2019-09-19,"Seattle, WA",2,cloudy
2018-11-28,"Minneapolis, MN",2,snow
2019-07-08,"Chicago, IL",2,sunny
2019-09-19,"San Francisco, CA",2,sunny
2018-05-17,"Salt Lake City, UT",2,sunny
2018-11-28,"Los Angeles, CA",2,sunny
2018-11-28,"Fort Lauderdale, FL",2,sunny
2019-06-10,"St. Louis, MO",2,sunny
2019-09-19,"Phoenix, AZ",2,sunny
2019-06-10,"Washington, DC",2,rain
2019-09-19,"Orlando, FL",2,sunny
2018-06-07,"New York, NY",2,cloudy
2019-04-23,"Boston, MA",2,rain
2018-09-22,"Washington, DC",2,rain
2018-11-15,"Kansas City, MO",2,sunny
2018-05-21,"Los Angeles, CA",2,cloudy
2018-11-26,"Portland, OR",2,rain
2019-09-02,"San Francisco, CA",2,sunny
2019-09-16,"Salt Lake City, UT",2,sunny
2019-04-24,"Boston, MA",2,cloudy
2018-11-26,"New York, NY",2,rain
2018-05-22,"Atlanta, GA",2,rain
2018-09-23,"Dallas, TX",2,rain
2018-06-07,"Chicago, IL",2,sunny
2019-09-16,"Charlotte, NC",2,sunny
2018-11-15,"Phoenix, AZ",2,sunny
2018-05-22,"Chicago, IL",2,rain
2019-09-15,"Washington, DC",2,sunny
2018-11-15,"San Diego, CA",2,sunny
2019-04-24,"Las Vegas, NV",2,sunny
2019-09-17,"Atlanta, GA",2,sunny
2019-09-17,"Baltimore, MD",2,sunny
2019-09-02,"Houston, TX",2,sunny
2018-11-26,"Salt Lake City, UT",2,sunny
2019-04-23,"Chicago, IL",2,cloudy
2019-07-01,"Nashville, TN",2,sunny
2019-09-18,"Las Vegas, NV",2,sunny
2019-05-03,"Cleveland, OH",2,rain
2018-09-26,"Denver, CO",2,sunny
2019-09-02,"Minneapolis, MN",2,cloudy
2019-09-18,"Burbank, CA",2,sunny
2018-11-27,"Dallas, TX",2,sunny
2019-04-23,"Newark, NJ",2,sunny
2019-04-23,"Orlando, FL",2,sunny
2018-05-20,"Washington, DC",2,cloudy
2019-09-17,"Portland, OR",2,rain
2018-11-26,"San Francisco, CA",2,cloudy
2018-05-21,"Detroit, MI",2,rain
2019-09-17,"Denver, CO",2,sunny
2018-11-16,"Phoenix, AZ",2,sunny
2019-09-13,"Columbus, OH",2,rain
2018-05-25,"Philadelphia, PA",2,sunny
2018-11-18,"Las Vegas, NV",2,sunny
2018-06-04,"Detroit, MI",2,sunny
2019-09-10,"Chicago, IL",2,rain
2018-06-04,"Chicago, IL",2,sunny
2018-08-25,"San Francisco, CA",2,cloudy
2019-09-10,"Boston, MA",2,cloudy
2018-11-18,"Chicago, IL",2,cloudy
2018-06-04,"Baltimore, MD",2,cloudy
2018-08-27,"Seattle, WA",2,cloudy
2019-06-13,"Houston, TX",2,sunny
2019-09-10,"Atlanta, GA",2,rain
2018-09-25,"Houston, TX",2,rain
2018-11-20,"New York, NY",2,cloudy
2019-09-09,"San Francisco, CA",2,sunny
2019-04-29,"Columbus, OH",2,cloudy
2018-11-18,"Los Angeles, CA",2,cloudy
2019-07-04,"San Francisco, CA",2,cloudy
2019-05-01,"Atlanta, GA",2,cloudy
2018-11-21,"Baltimore, MD",2,sunny
2018-09-25,"Los Angeles, CA",2,sunny
2019-09-10,"Miami, FL",2,rain
2019-09-11,"Columbus, OH",2,sunny
2019-07-04,"Fort Lauderdale, FL",2,sunny
2019-05-01,"Denver, CO",2,rain
2018-08-25,"Philadelphia, PA",2,cloudy
2018-08-28,"Houston, TX",2,rain
2018-11-21,"Fort Lauderdale, FL",2,rain
2018-11-21,"Detroit, MI",2,cloudy
2019-04-28,"San Diego, CA",2,cloudy
2018-08-28,"Detroit, MI",2,sunny
2019-09-10,"Pittsburgh, PA",2,sunny
2018-05-30,"Boston, MA",2,sunny
2018-08-28,"Denver, CO",2,sunny
2018-11-17,"San Juan, PR",2,sunny
2018-08-28,"Boston, MA",2,sunny
2018-11-21,"Chicago, IL",2,cloudy
2018-08-25,"Washington, DC",2,sunny
2018-08-27,"Portland, OR",2,rain
2019-04-29,"Dallas/Fort Worth, TX",2,cloudy
2018-08-27,"Charleston, SC",2,sunny
2018-09-25,"Atlanta, GA",2,cloudy
2018-06-01,"New York, NY",2,rain
2018-08-26,"San Francisco, CA",2,cloudy
2019-09-08,"Charlotte, NC",2,sunny
2019-09-08,"Atlanta, GA",2,sunny
2018-09-25,"Chicago, IL",2,rain
2018-06-03,"Atlanta, GA",2,sunny
2019-07-06,"Denver, CO",2,sunny
2018-06-02,"Buffalo, NY",2,cloudy
2018-06-02,"Houston, TX",2,sunny
2019-09-07,"Nashville, TN",2,sunny
2018-11-19,"Denver, CO",2,sunny
2018-09-25,"Denver, CO",2,rain
2018-09-25,"Detroit, MI",2,rain
2019-07-06,"Chicago, IL",2,rain
2018-11-19,"Salt Lake City, UT",2,sunny
2019-06-12,"Nashville, TN",2,cloudy
2018-11-18,"Seattle, WA",2,sunny
2019-06-12,"Atlanta, GA",2,rain
2019-09-09,"Los Angeles, CA",2,sunny
2018-11-20,"Los Angeles, CA",2,sunny
2019-04-29,"Denver, CO",2,rain
2019-09-06,"Denver, CO",2,rain
2019-09-09,"Denver, CO",2,sunny
2018-08-27,"New York, NY",2,sunny
2019-04-29,"Fort Lauderdale, FL",2,rain
2019-09-09,"Atlanta, GA",2,sunny
2018-11-19,"Atlanta, GA",2,sunny
2018-06-03,"Boston, MA",2,cloudy
2018-06-01,"Atlanta, GA",2,rain
2019-04-30,"Dallas/Fort Worth, TX",2,rain
2018-06-01,"Chicago, IL",2,sunny
2018-11-20,"Atlanta, GA",2,cloudy
2018-08-27,"Detroit, MI",2,rain
2019-07-04,"Boston, MA",2,sunny
2019-04-28,"Nashville, TN",2,sunny
2019-07-06,"Phoenix, AZ",2,sunny
2019-05-02,"Chicago, IL",2,rain
2018-06-05,"Philadelphia, PA",2,sunny
2019-06-13,"Dallas/Fort Worth, TX",2,sunny
2018-05-27,"Denver, CO",2,sunny
2018-05-27,"Detroit, MI",2,sunny
2019-06-13,"Chicago, IL",2,rain
2018-05-27,"Houston, TX",2,rain
2018-08-25,"Atlanta, GA",2,sunny
2018-11-22,"Oakland, CA",2,rain
2019-09-12,"Los Angeles, CA",2,sunny
2019-09-04,"San Francisco, CA",2,cloudy
2019-09-12,"Las Vegas, NV",2,sunny
2019-07-07,"Los Angeles, CA",2,cloudy
2018-11-22,"Kahului, HI",2,no weather data
2019-09-12,"Detroit, MI",2,rain
2018-11-22,"Houston, TX",2,rain
2018-09-23,"Washington, DC",2,rain
2018-08-28,"Washington, DC",2,sunny
2018-11-17,"Chicago, IL",2,snow & rain
2019-09-13,"Baltimore, MD",2,cloudy
2018-05-25,"Pittsburgh, PA",2,sunny
2019-06-13,"Detroit, MI",2,rain
2019-05-02,"Denver, CO",2,sunny
2018-11-24,"Charlotte, NC",2,rain
2019-05-02,"Dallas/Fort Worth, TX",2,rain
2018-09-23,"San Francisco, CA",2,sunny
2018-05-25,"San Antonio, TX",2,sunny
2019-04-26,"San Diego, CA",2,cloudy
2019-06-13,"Denver, CO",2,rain
2019-09-13,"Denver, CO",2,sunny
2018-05-25,"St. Louis, MO",2,rain
2019-09-07,"Denver, CO",2,sunny
2018-11-23,"Washington, DC",2,cloudy
2018-09-26,"Boston, MA",2,rain
2018-08-29,"Atlanta, GA",2,rain
2019-09-12,"Chicago, IL",2,rain
2019-07-07,"Dallas/Fort Worth, TX",2,sunny
2018-06-05,"Atlanta, GA",2,sunny
2019-09-05,"Chicago, IL",2,sunny
2019-09-11,"New York, NY",2,sunny
2019-06-13,"Baltimore, MD",2,rain
2018-06-05,"Denver, CO",2,sunny
2018-08-25,"Minneapolis, MN",2,cloudy
2019-06-13,"Atlanta, GA",2,sunny
2018-11-21,"Phoenix, AZ",2,sunny
2018-05-29,"Boston, MA",2,sunny
2018-05-29,"Chicago, IL",2,sunny
2018-05-17,"Los Angeles, CA",2,sunny
2019-09-11,"Denver, CO",2,sunny
2018-06-05,"Charlotte, NC",2,sunny
2018-05-29,"Jacksonville, FL",2,rain
2018-08-28,"Los Angeles, CA",2,sunny
2019-09-11,"Dallas/Fort Worth, TX",2,sunny
2018-08-25,"New York, NY",2,sunny
2018-08-28,"New Orleans, LA",2,rain
2018-09-24,"Cincinnati, OH",2,rain
2019-07-03,"Raleigh/Durham, NC",2,rain
2019-04-28,"Los Angeles, CA",2,cloudy
2018-08-25,"Denver, CO",2,cloudy
2019-04-28,"Baltimore, MD",2,rain
2018-05-28,"Boston, MA",2,cloudy
2018-05-28,"Chicago, IL",2,sunny
2018-05-28,"Denver, CO",2,rain
2018-05-28,"Detroit, MI",2,sunny
2018-09-25,"Portland, OR",2,sunny
2018-11-17,"Dallas/Fort Worth, TX",2,sunny
2019-04-28,"Denver, CO",2,sunny
2018-09-24,"Charlotte, NC",2,cloudy
2018-05-28,"San Francisco, CA",2,sunny
2019-09-05,"Charlotte, NC",2,cloudy
2019-04-28,"Houston, TX",2,sunny
2018-11-21,"San Francisco, CA",2,rain
2018-08-25,"Los Angeles, CA",2,sunny
2019-06-30,"Tampa, FL",2,cloudy
2018-08-01,"Orlando, FL",2,rain
2019-06-30,"Seattle, WA",2,sunny
2018-12-11,"Los Angeles, CA",2,sunny
2018-09-17,"Dayton, OH",2,rain
2018-04-28,"New York, NY",2,cloudy
2018-12-10,"Washington, DC",2,sunny
2018-12-10,"Tampa, FL",2,cloudy
2018-04-28,"Washington, DC",2,sunny
2018-04-29,"Atlanta, GA",2,sunny
2018-04-29,"Charlotte, NC",2,sunny
2019-06-23,"Minneapolis, MN",2,rain
2018-04-29,"Chicago, IL",2,sunny
2019-06-23,"New York, NY",2,sunny
2018-04-29,"Denver, CO",2,sunny
2018-09-10,"Dallas/Fort Worth, TX",2,cloudy
2018-09-10,"Chicago, IL",2,sunny
2018-12-10,"Pittsburgh, PA",2,sunny
2019-06-23,"Orlando, FL",2,rain
2018-04-29,"Minneapolis, MN",2,sunny
2019-06-23,"Phoenix, AZ",2,sunny
2018-04-29,"New York, NY",2,cloudy
2019-10-03,"New York, NY",2,rain
2018-04-28,"Nashville, TN",2,sunny
2018-04-28,"Charlotte, NC",2,sunny
2019-04-13,"Houston, TX",2,rain
2018-09-17,"Charlotte, NC",2,rain
2018-04-26,"Chicago, IL",2,sunny
2019-10-05,"Washington, DC",2,cloudy
2019-10-05,"New York, NY",2,sunny
2018-04-26,"New York, NY",2,cloudy
2018-04-26,"Newark, NJ",2,cloudy
2019-10-05,"Los Angeles, CA",2,sunny
2019-04-13,"St. Louis, MO",2,rain
2018-04-27,"Atlanta, GA",2,sunny
2018-12-12,"Dallas/Fort Worth, TX",2,cloudy
2019-10-05,"Dallas/Fort Worth, TX",2,sunny
2018-04-27,"Denver, CO",2,sunny
2018-09-11,"Dallas/Fort Worth, TX",2,rain
2018-09-10,"Tallahassee, FL",2,rain
2019-04-14,"Chicago, IL",2,snow & rain
2019-06-23,"Dallas/Fort Worth, TX",2,rain
2018-12-11,"Sacramento, CA",2,sunny
2018-09-17,"Atlanta, GA",2,sunny
2018-04-27,"Portland, OR",2,rain
2018-04-27,"Washington, DC",2,rain
2019-06-18,"Phoenix, AZ",2,sunny
2019-10-03,"Miami, FL",2,sunny
2019-10-03,"Kansas City, MO",2,cloudy
2018-12-10,"Las Vegas, NV",2,cloudy
2019-06-24,"Denver, CO",2,sunny
2019-04-15,"Dallas/Fort Worth, TX",2,sunny
2018-09-09,"Atlanta, GA",2,rain
2018-09-17,"Washington, DC",2,rain
2018-05-01,"Indianapolis, IN",2,sunny
2019-06-24,"Hartford, CT",2,sunny
2019-10-02,"Minneapolis, MN",2,rain
2018-12-09,"San Juan, PR",2,sunny
2018-12-09,"San Francisco, CA",2,cloudy
2019-06-24,"Houston, TX",2,rain
2018-12-09,"Philadelphia, PA",2,sunny
2018-12-09,"Orlando, FL",2,rain
2018-12-09,"Newark, NJ",2,sunny
2018-09-08,"Chicago, IL",2,cloudy
2018-12-09,"Los Angeles, CA",2,sunny
2018-12-09,"Detroit, MI",2,sunny
2019-04-15,"Salt Lake City, UT",2,rain
2018-09-07,"Seattle, WA",2,sunny
2019-10-01,"Denver, CO",2,rain
2019-06-24,"Dallas/Fort Worth, TX",2,rain
2018-05-01,"Detroit, MI",2,sunny
2018-09-09,"Chicago, IL",2,cloudy
2018-12-10,"Denver, CO",2,sunny
2019-06-18,"Philadelphia, PA",2,rain
2019-10-03,"Dallas/Fort Worth, TX",2,sunny
2018-04-29,"San Francisco, CA",2,cloudy
2019-06-23,"San Diego, CA",2,cloudy
2018-04-29,"Seattle, WA",2,cloudy
2019-04-15,"Atlanta, GA",2,sunny
2019-10-03,"Atlanta, GA",2,sunny
2019-10-02,"Washington, DC",2,sunny
2018-04-30,"Detroit, MI",2,sunny
2018-12-10,"Atlanta, GA",2,rain
2019-06-18,"New York, NY",2,rain
2019-04-15,"Charlotte, NC",2,sunny
2018-09-17,"Philadelphia, PA",2,rain
2018-09-09,"New Orleans, LA",2,rain
2018-04-30,"San Francisco, CA",2,cloudy
2018-05-01,"Atlanta, GA",2,sunny
2018-12-10,"Baltimore, MD",2,sunny
2018-09-17,"Tampa, FL",2,sunny
2019-04-13,"Minneapolis, MN",2,cloudy
2019-10-06,"Honolulu, HI",2,cloudy
2019-09-20,"Dallas/Fort Worth, TX",2,rain
2019-04-11,"Seattle, WA",2,rain
2018-12-15,"Denver, CO",2,sunny
2019-06-20,"Philadelphia, PA",2,rain
2018-09-15,"Honolulu, HI",2,rain
